id,category,value,timestamp
36500,Food,239.24,2023-01-26 08:19:00
36501,Books,549.76,2023-01-26 08:20:00
36502,Electronics,227.15,2023-01-26 08:21:00
36503,Clothing,643.84,2023-01-26 08:22:00
36504,Electronics,560.25,2023-01-26 08:23:00
36505,Electronics,703.17,2023-01-26 08:24:00
36506,Clothing,837.17,2023-01-26 08:25:00
36507,Electronics,333.21,2023-01-26 08:26:00
36508,Books,893.86,2023-01-26 08:27:00
36509,Food,85.86,2023-01-26 08:28:00
36510,Food,639.24,2023-01-26 08:29:00
36511,Electronics,313.22,2023-01-26 08:30:00
36512,Clothing,749.97,2023-01-26 08:31:00
36513,Furniture,17.62,2023-01-26 08:32:00
36514,Electronics,832.19,2023-01-26 08:33:00
36515,Electronics,834.53,2023-01-26 08:34:00
36516,Furniture,488.64,2023-01-26 08:35:00
36517,Food,930.15,2023-01-26 08:36:00
36518,Food,422.43,2023-01-26 08:37:00
36519,Furniture,905.89,2023-01-26 08:38:00
36520,Clothing,10.58,2023-01-26 08:39:00
36521,Electronics,413.14,2023-01-26 08:40:00
36522,Books,68.26,2023-01-26 08:41:00
36523,Food,198.9,2023-01-26 08:42:00
36524,Food,444.18,2023-01-26 08:43:00
36525,Food,685.21,2023-01-26 08:44:00
36526,Clothing,317.15,2023-01-26 08:45:00
36527,Furniture,239.65,2023-01-26 08:46:00
36528,Clothing,852.1,2023-01-26 08:47:00
36529,Food,64.03,2023-01-26 08:48:00
36530,Electronics,846.98,2023-01-26 08:49:00
36531,Food,36.13,2023-01-26 08:50:00
36532,Electronics,19.5,2023-01-26 08:51:00
36533,Electronics,936.84,2023-01-26 08:52:00
36534,Food,347.12,2023-01-26 08:53:00
36535,Food,173.17,2023-01-26 08:54:00
36536,Electronics,193.24,2023-01-26 08:55:00
36537,Clothing,650.38,2023-01-26 08:56:00
36538,Clothing,828.14,2023-01-26 08:57:00
36539,Clothing,455.38,2023-01-26 08:58:00
36540,Books,233.34,2023-01-26 08:59:00
36541,Electronics,319.52,2023-01-26 09:00:00
36542,Books,207.29,2023-01-26 09:01:00
36543,Books,198.68,2023-01-26 09:02:00
36544,Electronics,562.97,2023-01-26 09:03:00
36545,Books,531.19,2023-01-26 09:04:00
36546,Electronics,677.6,2023-01-26 09:05:00
36547,Furniture,183.37,2023-01-26 09:06:00
36548,Furniture,49.96,2023-01-26 09:07:00
36549,Electronics,571.41,2023-01-26 09:08:00
36550,Electronics,880.32,2023-01-26 09:09:00
36551,Electronics,714.94,2023-01-26 09:10:00
36552,Clothing,228.27,2023-01-26 09:11:00
36553,Electronics,429.54,2023-01-26 09:12:00
36554,Food,223.44,2023-01-26 09:13:00
36555,Furniture,177.46,2023-01-26 09:14:00
36556,Furniture,878.16,2023-01-26 09:15:00
36557,Electronics,160.86,2023-01-26 09:16:00
36558,Furniture,699.78,2023-01-26 09:17:00
36559,Electronics,357.95,2023-01-26 09:18:00
36560,Electronics,266.05,2023-01-26 09:19:00
36561,Furniture,933.56,2023-01-26 09:20:00
36562,Furniture,884.77,2023-01-26 09:21:00
36563,Food,234.0,2023-01-26 09:22:00
36564,Books,417.73,2023-01-26 09:23:00
36565,Food,708.26,2023-01-26 09:24:00
36566,Food,814.58,2023-01-26 09:25:00
36567,Furniture,444.04,2023-01-26 09:26:00
36568,Food,914.88,2023-01-26 09:27:00
36569,Furniture,422.93,2023-01-26 09:28:00
36570,Clothing,115.9,2023-01-26 09:29:00
36571,Electronics,982.68,2023-01-26 09:30:00
36572,Books,930.77,2023-01-26 09:31:00
36573,Clothing,775.29,2023-01-26 09:32:00
36574,Electronics,893.44,2023-01-26 09:33:00
36575,Electronics,650.59,2023-01-26 09:34:00
36576,Books,408.02,2023-01-26 09:35:00
36577,Food,380.98,2023-01-26 09:36:00
36578,Electronics,313.09,2023-01-26 09:37:00
36579,Books,688.14,2023-01-26 09:38:00
36580,Furniture,303.99,2023-01-26 09:39:00
36581,Electronics,348.57,2023-01-26 09:40:00
36582,Electronics,504.28,2023-01-26 09:41:00
36583,Food,451.5,2023-01-26 09:42:00
36584,Food,58.16,2023-01-26 09:43:00
36585,Furniture,435.74,2023-01-26 09:44:00
36586,Electronics,494.21,2023-01-26 09:45:00
36587,Food,561.75,2023-01-26 09:46:00
36588,Books,870.67,2023-01-26 09:47:00
36589,Electronics,354.48,2023-01-26 09:48:00
36590,Books,703.53,2023-01-26 09:49:00
36591,Clothing,917.82,2023-01-26 09:50:00
36592,Furniture,931.92,2023-01-26 09:51:00
36593,Food,939.61,2023-01-26 09:52:00
36594,Clothing,841.23,2023-01-26 09:53:00
36595,Food,560.45,2023-01-26 09:54:00
36596,Clothing,709.77,2023-01-26 09:55:00
36597,Food,78.13,2023-01-26 09:56:00
36598,Furniture,194.72,2023-01-26 09:57:00
36599,Electronics,990.17,2023-01-26 09:58:00
36600,Books,34.9,2023-01-26 09:59:00
36601,Clothing,39.7,2023-01-26 10:00:00
36602,Books,245.98,2023-01-26 10:01:00
36603,Books,568.36,2023-01-26 10:02:00
36604,Food,206.81,2023-01-26 10:03:00
36605,Electronics,111.39,2023-01-26 10:04:00
36606,Food,154.58,2023-01-26 10:05:00
36607,Books,468.11,2023-01-26 10:06:00
36608,Furniture,534.02,2023-01-26 10:07:00
36609,Electronics,258.71,2023-01-26 10:08:00
36610,Electronics,954.32,2023-01-26 10:09:00
36611,Books,811.83,2023-01-26 10:10:00
36612,Food,475.55,2023-01-26 10:11:00
36613,Furniture,174.66,2023-01-26 10:12:00
36614,Clothing,892.35,2023-01-26 10:13:00
36615,Food,162.92,2023-01-26 10:14:00
36616,Electronics,686.81,2023-01-26 10:15:00
36617,Food,629.06,2023-01-26 10:16:00
36618,Clothing,882.63,2023-01-26 10:17:00
36619,Furniture,324.88,2023-01-26 10:18:00
36620,Furniture,255.23,2023-01-26 10:19:00
36621,Clothing,430.15,2023-01-26 10:20:00
36622,Clothing,883.38,2023-01-26 10:21:00
36623,Books,144.76,2023-01-26 10:22:00
36624,Electronics,947.8,2023-01-26 10:23:00
36625,Books,664.9,2023-01-26 10:24:00
36626,Food,84.21,2023-01-26 10:25:00
36627,Clothing,608.78,2023-01-26 10:26:00
36628,Books,535.06,2023-01-26 10:27:00
36629,Electronics,633.02,2023-01-26 10:28:00
36630,Electronics,499.55,2023-01-26 10:29:00
36631,Clothing,799.69,2023-01-26 10:30:00
36632,Books,839.9,2023-01-26 10:31:00
36633,Furniture,562.85,2023-01-26 10:32:00
36634,Clothing,102.43,2023-01-26 10:33:00
36635,Food,506.63,2023-01-26 10:34:00
36636,Books,103.99,2023-01-26 10:35:00
36637,Books,32.34,2023-01-26 10:36:00
36638,Clothing,436.46,2023-01-26 10:37:00
36639,Books,970.15,2023-01-26 10:38:00
36640,Books,178.85,2023-01-26 10:39:00
36641,Food,805.8,2023-01-26 10:40:00
36642,Food,19.9,2023-01-26 10:41:00
36643,Furniture,100.95,2023-01-26 10:42:00
36644,Food,839.94,2023-01-26 10:43:00
36645,Furniture,386.82,2023-01-26 10:44:00
36646,Food,968.86,2023-01-26 10:45:00
36647,Furniture,71.17,2023-01-26 10:46:00
36648,Food,341.62,2023-01-26 10:47:00
36649,Food,587.16,2023-01-26 10:48:00
36650,Clothing,689.11,2023-01-26 10:49:00
36651,Food,511.31,2023-01-26 10:50:00
36652,Furniture,844.55,2023-01-26 10:51:00
36653,Clothing,666.31,2023-01-26 10:52:00
36654,Furniture,938.02,2023-01-26 10:53:00
36655,Food,783.22,2023-01-26 10:54:00
36656,Food,966.18,2023-01-26 10:55:00
36657,Furniture,739.6,2023-01-26 10:56:00
36658,Books,247.18,2023-01-26 10:57:00
36659,Clothing,523.22,2023-01-26 10:58:00
36660,Clothing,353.47,2023-01-26 10:59:00
36661,Food,469.44,2023-01-26 11:00:00
36662,Clothing,490.83,2023-01-26 11:01:00
36663,Furniture,951.46,2023-01-26 11:02:00
36664,Food,743.28,2023-01-26 11:03:00
36665,Clothing,765.48,2023-01-26 11:04:00
36666,Electronics,904.33,2023-01-26 11:05:00
36667,Clothing,18.62,2023-01-26 11:06:00
36668,Furniture,741.92,2023-01-26 11:07:00
36669,Clothing,746.9,2023-01-26 11:08:00
36670,Books,492.95,2023-01-26 11:09:00
36671,Books,310.7,2023-01-26 11:10:00
36672,Food,60.5,2023-01-26 11:11:00
36673,Books,968.95,2023-01-26 11:12:00
36674,Furniture,497.99,2023-01-26 11:13:00
36675,Electronics,125.71,2023-01-26 11:14:00
36676,Electronics,671.41,2023-01-26 11:15:00
36677,Food,783.52,2023-01-26 11:16:00
36678,Food,921.22,2023-01-26 11:17:00
36679,Books,491.83,2023-01-26 11:18:00
36680,Furniture,811.08,2023-01-26 11:19:00
36681,Books,857.22,2023-01-26 11:20:00
36682,Furniture,221.24,2023-01-26 11:21:00
36683,Furniture,425.77,2023-01-26 11:22:00
36684,Electronics,607.96,2023-01-26 11:23:00
36685,Furniture,542.62,2023-01-26 11:24:00
36686,Clothing,994.85,2023-01-26 11:25:00
36687,Furniture,379.02,2023-01-26 11:26:00
36688,Electronics,868.54,2023-01-26 11:27:00
36689,Books,202.58,2023-01-26 11:28:00
36690,Furniture,909.15,2023-01-26 11:29:00
36691,Clothing,23.26,2023-01-26 11:30:00
36692,Food,732.69,2023-01-26 11:31:00
36693,Books,472.22,2023-01-26 11:32:00
36694,Food,18.14,2023-01-26 11:33:00
36695,Clothing,895.43,2023-01-26 11:34:00
36696,Electronics,668.62,2023-01-26 11:35:00
36697,Electronics,728.85,2023-01-26 11:36:00
36698,Books,615.85,2023-01-26 11:37:00
36699,Furniture,918.12,2023-01-26 11:38:00
36700,Furniture,818.78,2023-01-26 11:39:00
36701,Food,303.13,2023-01-26 11:40:00
36702,Electronics,346.93,2023-01-26 11:41:00
36703,Furniture,135.98,2023-01-26 11:42:00
36704,Furniture,57.33,2023-01-26 11:43:00
36705,Electronics,782.03,2023-01-26 11:44:00
36706,Electronics,336.76,2023-01-26 11:45:00
36707,Clothing,545.24,2023-01-26 11:46:00
36708,Food,708.37,2023-01-26 11:47:00
36709,Electronics,719.42,2023-01-26 11:48:00
36710,Clothing,867.34,2023-01-26 11:49:00
36711,Electronics,814.13,2023-01-26 11:50:00
36712,Books,695.22,2023-01-26 11:51:00
36713,Books,212.6,2023-01-26 11:52:00
36714,Books,835.59,2023-01-26 11:53:00
36715,Electronics,118.59,2023-01-26 11:54:00
36716,Furniture,239.66,2023-01-26 11:55:00
36717,Furniture,340.72,2023-01-26 11:56:00
36718,Books,569.49,2023-01-26 11:57:00
36719,Food,944.55,2023-01-26 11:58:00
36720,Clothing,578.44,2023-01-26 11:59:00
36721,Books,657.28,2023-01-26 12:00:00
36722,Clothing,591.42,2023-01-26 12:01:00
36723,Clothing,94.2,2023-01-26 12:02:00
36724,Books,308.18,2023-01-26 12:03:00
36725,Furniture,926.12,2023-01-26 12:04:00
36726,Food,244.6,2023-01-26 12:05:00
36727,Books,419.18,2023-01-26 12:06:00
36728,Clothing,586.09,2023-01-26 12:07:00
36729,Electronics,756.72,2023-01-26 12:08:00
36730,Electronics,569.37,2023-01-26 12:09:00
36731,Clothing,449.8,2023-01-26 12:10:00
36732,Books,701.83,2023-01-26 12:11:00
36733,Furniture,614.0,2023-01-26 12:12:00
36734,Books,514.15,2023-01-26 12:13:00
36735,Food,593.34,2023-01-26 12:14:00
36736,Electronics,412.73,2023-01-26 12:15:00
36737,Clothing,517.31,2023-01-26 12:16:00
36738,Furniture,454.44,2023-01-26 12:17:00
36739,Books,998.06,2023-01-26 12:18:00
36740,Food,65.13,2023-01-26 12:19:00
36741,Books,661.89,2023-01-26 12:20:00
36742,Food,249.9,2023-01-26 12:21:00
36743,Books,379.09,2023-01-26 12:22:00
36744,Furniture,197.77,2023-01-26 12:23:00
36745,Furniture,754.54,2023-01-26 12:24:00
36746,Clothing,294.38,2023-01-26 12:25:00
36747,Furniture,657.65,2023-01-26 12:26:00
36748,Food,572.79,2023-01-26 12:27:00
36749,Clothing,434.28,2023-01-26 12:28:00
36750,Furniture,347.49,2023-01-26 12:29:00
36751,Electronics,702.52,2023-01-26 12:30:00
36752,Food,542.04,2023-01-26 12:31:00
36753,Clothing,56.61,2023-01-26 12:32:00
36754,Food,741.74,2023-01-26 12:33:00
36755,Clothing,759.17,2023-01-26 12:34:00
36756,Food,424.37,2023-01-26 12:35:00
36757,Electronics,29.39,2023-01-26 12:36:00
36758,Furniture,198.99,2023-01-26 12:37:00
36759,Books,578.35,2023-01-26 12:38:00
36760,Books,758.71,2023-01-26 12:39:00
36761,Books,94.27,2023-01-26 12:40:00
36762,Clothing,676.16,2023-01-26 12:41:00
36763,Furniture,506.27,2023-01-26 12:42:00
36764,Clothing,242.21,2023-01-26 12:43:00
36765,Clothing,491.18,2023-01-26 12:44:00
36766,Clothing,72.96,2023-01-26 12:45:00
36767,Clothing,662.58,2023-01-26 12:46:00
36768,Furniture,134.49,2023-01-26 12:47:00
36769,Books,32.81,2023-01-26 12:48:00
36770,Food,36.36,2023-01-26 12:49:00
36771,Clothing,713.99,2023-01-26 12:50:00
36772,Furniture,251.48,2023-01-26 12:51:00
36773,Electronics,534.98,2023-01-26 12:52:00
36774,Food,55.42,2023-01-26 12:53:00
36775,Clothing,54.14,2023-01-26 12:54:00
36776,Clothing,849.76,2023-01-26 12:55:00
36777,Food,710.4,2023-01-26 12:56:00
36778,Food,119.36,2023-01-26 12:57:00
36779,Clothing,552.43,2023-01-26 12:58:00
36780,Furniture,161.35,2023-01-26 12:59:00
36781,Electronics,781.25,2023-01-26 13:00:00
36782,Furniture,671.61,2023-01-26 13:01:00
36783,Books,946.91,2023-01-26 13:02:00
36784,Books,568.78,2023-01-26 13:03:00
36785,Books,398.45,2023-01-26 13:04:00
36786,Clothing,698.75,2023-01-26 13:05:00
36787,Electronics,598.57,2023-01-26 13:06:00
36788,Electronics,415.11,2023-01-26 13:07:00
36789,Clothing,425.81,2023-01-26 13:08:00
36790,Clothing,158.17,2023-01-26 13:09:00
36791,Clothing,482.57,2023-01-26 13:10:00
36792,Electronics,162.89,2023-01-26 13:11:00
36793,Clothing,180.89,2023-01-26 13:12:00
36794,Food,164.18,2023-01-26 13:13:00
36795,Food,485.87,2023-01-26 13:14:00
36796,Food,492.94,2023-01-26 13:15:00
36797,Clothing,73.05,2023-01-26 13:16:00
36798,Food,653.66,2023-01-26 13:17:00
36799,Clothing,171.29,2023-01-26 13:18:00
36800,Food,467.9,2023-01-26 13:19:00
36801,Clothing,612.31,2023-01-26 13:20:00
36802,Furniture,64.15,2023-01-26 13:21:00
36803,Books,560.65,2023-01-26 13:22:00
36804,Furniture,917.82,2023-01-26 13:23:00
36805,Books,144.02,2023-01-26 13:24:00
36806,Books,918.47,2023-01-26 13:25:00
36807,Food,818.95,2023-01-26 13:26:00
36808,Books,541.09,2023-01-26 13:27:00
36809,Books,133.95,2023-01-26 13:28:00
36810,Furniture,726.24,2023-01-26 13:29:00
36811,Books,651.0,2023-01-26 13:30:00
36812,Clothing,669.47,2023-01-26 13:31:00
36813,Clothing,138.15,2023-01-26 13:32:00
36814,Food,494.67,2023-01-26 13:33:00
36815,Furniture,656.99,2023-01-26 13:34:00
36816,Electronics,471.18,2023-01-26 13:35:00
36817,Furniture,594.3,2023-01-26 13:36:00
36818,Electronics,568.71,2023-01-26 13:37:00
36819,Books,432.6,2023-01-26 13:38:00
36820,Electronics,159.58,2023-01-26 13:39:00
36821,Books,814.51,2023-01-26 13:40:00
36822,Furniture,645.23,2023-01-26 13:41:00
36823,Furniture,644.81,2023-01-26 13:42:00
36824,Food,62.92,2023-01-26 13:43:00
36825,Food,756.7,2023-01-26 13:44:00
36826,Books,224.27,2023-01-26 13:45:00
36827,Books,687.7,2023-01-26 13:46:00
36828,Clothing,685.53,2023-01-26 13:47:00
36829,Clothing,99.8,2023-01-26 13:48:00
36830,Clothing,537.19,2023-01-26 13:49:00
36831,Furniture,713.64,2023-01-26 13:50:00
36832,Electronics,781.34,2023-01-26 13:51:00
36833,Books,418.45,2023-01-26 13:52:00
36834,Food,34.68,2023-01-26 13:53:00
36835,Books,704.9,2023-01-26 13:54:00
36836,Electronics,319.95,2023-01-26 13:55:00
36837,Books,245.55,2023-01-26 13:56:00
36838,Food,798.61,2023-01-26 13:57:00
36839,Food,383.63,2023-01-26 13:58:00
36840,Electronics,496.72,2023-01-26 13:59:00
36841,Food,390.96,2023-01-26 14:00:00
36842,Furniture,908.77,2023-01-26 14:01:00
36843,Food,430.28,2023-01-26 14:02:00
36844,Electronics,378.34,2023-01-26 14:03:00
36845,Electronics,222.01,2023-01-26 14:04:00
36846,Books,448.8,2023-01-26 14:05:00
36847,Food,501.5,2023-01-26 14:06:00
36848,Food,666.87,2023-01-26 14:07:00
36849,Electronics,732.6,2023-01-26 14:08:00
36850,Books,243.15,2023-01-26 14:09:00
36851,Books,944.44,2023-01-26 14:10:00
36852,Furniture,635.55,2023-01-26 14:11:00
36853,Furniture,111.31,2023-01-26 14:12:00
36854,Electronics,767.04,2023-01-26 14:13:00
36855,Books,703.97,2023-01-26 14:14:00
36856,Books,695.69,2023-01-26 14:15:00
36857,Furniture,784.7,2023-01-26 14:16:00
36858,Furniture,643.12,2023-01-26 14:17:00
36859,Electronics,26.72,2023-01-26 14:18:00
36860,Books,662.68,2023-01-26 14:19:00
36861,Electronics,802.88,2023-01-26 14:20:00
36862,Furniture,552.06,2023-01-26 14:21:00
36863,Food,191.55,2023-01-26 14:22:00
36864,Furniture,675.91,2023-01-26 14:23:00
36865,Books,56.58,2023-01-26 14:24:00
36866,Electronics,465.3,2023-01-26 14:25:00
36867,Books,483.89,2023-01-26 14:26:00
36868,Furniture,982.34,2023-01-26 14:27:00
36869,Furniture,188.97,2023-01-26 14:28:00
36870,Clothing,544.17,2023-01-26 14:29:00
36871,Furniture,696.82,2023-01-26 14:30:00
36872,Books,24.52,2023-01-26 14:31:00
36873,Electronics,904.36,2023-01-26 14:32:00
36874,Electronics,700.55,2023-01-26 14:33:00
36875,Clothing,628.64,2023-01-26 14:34:00
36876,Books,645.77,2023-01-26 14:35:00
36877,Furniture,124.02,2023-01-26 14:36:00
36878,Food,958.43,2023-01-26 14:37:00
36879,Electronics,447.27,2023-01-26 14:38:00
36880,Books,576.51,2023-01-26 14:39:00
36881,Clothing,261.23,2023-01-26 14:40:00
36882,Food,120.31,2023-01-26 14:41:00
36883,Books,789.98,2023-01-26 14:42:00
36884,Furniture,591.28,2023-01-26 14:43:00
36885,Electronics,396.2,2023-01-26 14:44:00
36886,Furniture,166.83,2023-01-26 14:45:00
36887,Clothing,412.82,2023-01-26 14:46:00
36888,Electronics,12.9,2023-01-26 14:47:00
36889,Food,974.45,2023-01-26 14:48:00
36890,Electronics,636.65,2023-01-26 14:49:00
36891,Furniture,295.32,2023-01-26 14:50:00
36892,Books,865.38,2023-01-26 14:51:00
36893,Books,103.16,2023-01-26 14:52:00
36894,Books,229.53,2023-01-26 14:53:00
36895,Clothing,329.05,2023-01-26 14:54:00
36896,Clothing,904.04,2023-01-26 14:55:00
36897,Books,261.87,2023-01-26 14:56:00
36898,Food,424.31,2023-01-26 14:57:00
36899,Furniture,620.61,2023-01-26 14:58:00
36900,Food,775.76,2023-01-26 14:59:00
36901,Books,666.82,2023-01-26 15:00:00
36902,Furniture,685.54,2023-01-26 15:01:00
36903,Clothing,745.24,2023-01-26 15:02:00
36904,Electronics,591.3,2023-01-26 15:03:00
36905,Electronics,512.75,2023-01-26 15:04:00
36906,Furniture,831.77,2023-01-26 15:05:00
36907,Food,716.22,2023-01-26 15:06:00
36908,Furniture,483.01,2023-01-26 15:07:00
36909,Food,850.02,2023-01-26 15:08:00
36910,Food,184.16,2023-01-26 15:09:00
36911,Electronics,884.47,2023-01-26 15:10:00
36912,Clothing,177.82,2023-01-26 15:11:00
36913,Books,254.95,2023-01-26 15:12:00
36914,Clothing,272.02,2023-01-26 15:13:00
36915,Books,73.4,2023-01-26 15:14:00
36916,Electronics,305.56,2023-01-26 15:15:00
36917,Books,284.13,2023-01-26 15:16:00
36918,Food,593.8,2023-01-26 15:17:00
36919,Furniture,602.17,2023-01-26 15:18:00
36920,Books,553.37,2023-01-26 15:19:00
36921,Clothing,633.45,2023-01-26 15:20:00
36922,Electronics,49.78,2023-01-26 15:21:00
36923,Electronics,701.8,2023-01-26 15:22:00
36924,Furniture,949.27,2023-01-26 15:23:00
36925,Food,635.73,2023-01-26 15:24:00
36926,Food,285.19,2023-01-26 15:25:00
36927,Electronics,316.34,2023-01-26 15:26:00
36928,Food,768.31,2023-01-26 15:27:00
36929,Furniture,120.38,2023-01-26 15:28:00
36930,Electronics,378.94,2023-01-26 15:29:00
36931,Food,198.47,2023-01-26 15:30:00
36932,Books,208.13,2023-01-26 15:31:00
36933,Books,13.5,2023-01-26 15:32:00
36934,Food,888.74,2023-01-26 15:33:00
36935,Books,323.96,2023-01-26 15:34:00
36936,Furniture,393.19,2023-01-26 15:35:00
36937,Clothing,35.36,2023-01-26 15:36:00
36938,Furniture,104.07,2023-01-26 15:37:00
36939,Furniture,230.21,2023-01-26 15:38:00
36940,Food,179.62,2023-01-26 15:39:00
36941,Furniture,841.04,2023-01-26 15:40:00
36942,Food,952.08,2023-01-26 15:41:00
36943,Electronics,935.96,2023-01-26 15:42:00
36944,Food,221.5,2023-01-26 15:43:00
36945,Food,135.39,2023-01-26 15:44:00
36946,Electronics,663.44,2023-01-26 15:45:00
36947,Clothing,286.51,2023-01-26 15:46:00
36948,Electronics,65.83,2023-01-26 15:47:00
36949,Food,566.84,2023-01-26 15:48:00
36950,Books,273.76,2023-01-26 15:49:00
36951,Food,325.65,2023-01-26 15:50:00
36952,Electronics,598.86,2023-01-26 15:51:00
36953,Food,700.32,2023-01-26 15:52:00
36954,Electronics,118.9,2023-01-26 15:53:00
36955,Furniture,60.14,2023-01-26 15:54:00
36956,Clothing,826.52,2023-01-26 15:55:00
36957,Clothing,275.42,2023-01-26 15:56:00
36958,Electronics,530.44,2023-01-26 15:57:00
36959,Clothing,787.2,2023-01-26 15:58:00
36960,Books,64.46,2023-01-26 15:59:00
36961,Books,775.59,2023-01-26 16:00:00
36962,Clothing,562.78,2023-01-26 16:01:00
36963,Electronics,114.46,2023-01-26 16:02:00
36964,Books,679.52,2023-01-26 16:03:00
36965,Clothing,82.25,2023-01-26 16:04:00
36966,Food,318.09,2023-01-26 16:05:00
36967,Books,540.56,2023-01-26 16:06:00
36968,Furniture,677.4,2023-01-26 16:07:00
36969,Books,269.77,2023-01-26 16:08:00
36970,Clothing,188.55,2023-01-26 16:09:00
36971,Clothing,742.85,2023-01-26 16:10:00
36972,Clothing,414.49,2023-01-26 16:11:00
36973,Electronics,211.31,2023-01-26 16:12:00
36974,Electronics,598.46,2023-01-26 16:13:00
36975,Food,400.35,2023-01-26 16:14:00
36976,Food,623.52,2023-01-26 16:15:00
36977,Books,784.31,2023-01-26 16:16:00
36978,Clothing,29.91,2023-01-26 16:17:00
36979,Food,362.06,2023-01-26 16:18:00
36980,Clothing,357.54,2023-01-26 16:19:00
36981,Books,900.61,2023-01-26 16:20:00
36982,Electronics,997.05,2023-01-26 16:21:00
36983,Food,656.37,2023-01-26 16:22:00
36984,Furniture,413.82,2023-01-26 16:23:00
36985,Furniture,445.78,2023-01-26 16:24:00
36986,Furniture,666.88,2023-01-26 16:25:00
36987,Furniture,598.34,2023-01-26 16:26:00
36988,Furniture,860.83,2023-01-26 16:27:00
36989,Furniture,716.68,2023-01-26 16:28:00
36990,Furniture,142.73,2023-01-26 16:29:00
36991,Food,840.33,2023-01-26 16:30:00
36992,Furniture,298.12,2023-01-26 16:31:00
36993,Furniture,764.18,2023-01-26 16:32:00
36994,Books,64.83,2023-01-26 16:33:00
36995,Food,320.11,2023-01-26 16:34:00
36996,Books,726.58,2023-01-26 16:35:00
36997,Clothing,977.06,2023-01-26 16:36:00
36998,Furniture,407.87,2023-01-26 16:37:00
36999,Electronics,250.81,2023-01-26 16:38:00
37000,Furniture,872.39,2023-01-26 16:39:00
37001,Furniture,842.93,2023-01-26 16:40:00
37002,Books,548.97,2023-01-26 16:41:00
37003,Clothing,273.91,2023-01-26 16:42:00
37004,Books,315.48,2023-01-26 16:43:00
37005,Food,493.93,2023-01-26 16:44:00
37006,Clothing,982.39,2023-01-26 16:45:00
37007,Clothing,119.91,2023-01-26 16:46:00
37008,Clothing,370.28,2023-01-26 16:47:00
37009,Books,862.33,2023-01-26 16:48:00
37010,Furniture,962.14,2023-01-26 16:49:00
37011,Furniture,60.13,2023-01-26 16:50:00
37012,Furniture,593.41,2023-01-26 16:51:00
37013,Furniture,608.29,2023-01-26 16:52:00
37014,Furniture,509.54,2023-01-26 16:53:00
