CustomerID,ProductID,ProductCategory,TransactionDate,Revenue,Cost,Region,ShippingType,PaymentMethod,RiskFlag,OnTimeDelivery,Returns,TaxBracket,CampaignID
4253,222,Automotive,2023-04-04 08:29:47.357974,1710.71,2673.16,West,Overnight,Credit Card,High,True,1,High,22
2362,343,Home & Kitchen,2024-06-03 08:29:47.357979,3989.66,2080.32,East,Standard,Debit Card,High,True,0,Low,37
2820,473,Electronics,2024-04-09 08:29:47.357984,953.36,3450.88,South,Standard,Crypto,High,True,0,High,30
3663,174,Clothing,2023-10-26 08:29:47.357989,1765.87,1489.22,North,Standard,Debit Card,Low,True,0,Low,33
3938,105,Electronics,2024-12-16 08:29:47.357994,371.36,1656.58,West,Overnight,Debit Card,Low,True,1,Medium,22
2273,120,Automotive,2023-09-23 08:29:47.357999,2807.67,2298.79,West,Overnight,Debit Card,Low,False,1,Medium,42
4326,289,Electronics,2024-08-08 08:29:47.358005,3075.69,834.81,South,Overnight,Bank Transfer,High,True,0,Medium,16
4659,324,Electronics,2024-02-19 08:29:47.358010,4334.31,1592.19,North,Standard,Debit Card,Low,False,0,Medium,56
3945,202,Electronics,2024-12-05 08:29:47.358015,4104.62,2754.08,North,Overnight,Credit Card,High,True,0,Low,67
4018,443,Home & Kitchen,2023-07-14 08:29:47.358020,1462.62,1664.88,East,Overnight,Crypto,High,True,0,High,46
2131,198,Automotive,2024-02-24 08:29:47.358025,727.92,3629.27,West,Express,PayPal,High,True,0,Medium,74
5763,417,Clothing,2024-10-14 08:29:47.358031,822.61,2472.74,North,Standard,Debit Card,High,True,1,High,17
3636,462,Home & Kitchen,2023-02-20 08:29:47.358036,4846.37,640.46,East,Overnight,Crypto,Low,True,0,Low,75
4029,182,Automotive,2024-06-30 08:29:47.358041,3382.47,1965.15,West,Express,Bank Transfer,Medium,True,0,Medium,92
4019,280,Clothing,2023-09-19 08:29:47.358047,260.73,3066.17,West,Express,Bank Transfer,Low,True,0,Medium,17
5377,251,Clothing,2023-12-30 08:29:47.358052,727.06,2584.08,West,Express,Debit Card,Low,False,1,Medium,97
4159,155,Clothing,2023-07-30 08:29:47.358057,2454.71,3544.5,West,Standard,Debit Card,Medium,False,0,Low,94
1253,289,Automotive,2023-09-21 08:29:47.358062,1078.75,3007.43,North,Express,Credit Card,High,True,0,High,87
1328,121,Clothing,2024-08-10 08:29:47.358067,4028.11,274.61,North,Standard,PayPal,Low,True,0,Medium,6
3591,167,Clothing,2024-10-17 08:29:47.358072,2887.42,476.68,North,Express,Debit Card,High,True,0,Medium,49
3830,284,Home & Kitchen,2023-07-28 08:29:47.358078,3082.53,2609.5,South,Overnight,Debit Card,High,False,0,High,17
4044,109,Clothing,2023-10-09 08:29:47.358083,2340.99,976.48,South,Standard,Credit Card,High,True,0,High,64
2420,165,Electronics,2023-12-28 08:29:47.358088,1317.51,2363.7,West,Standard,Bank Transfer,Low,True,0,Medium,77
4401,363,Home & Kitchen,2023-11-23 08:29:47.358093,2967.55,3175.1,North,Overnight,PayPal,Medium,True,0,Medium,19
3892,324,Home & Kitchen,2023-04-29 08:29:47.358098,3599.0,2320.42,East,Express,Bank Transfer,Low,True,0,Low,63
1654,222,Automotive,2023-03-09 08:29:47.358103,1886.19,1679.49,North,Standard,Debit Card,Medium,True,0,Medium,18
1759,137,Clothing,2024-07-20 08:29:47.358109,2549.47,2595.69,East,Standard,PayPal,Medium,False,0,Low,33
2798,222,Electronics,2023-10-22 08:29:47.358114,4206.44,600.17,West,Standard,Debit Card,Medium,True,1,Low,2
3971,417,Electronics,2024-02-24 08:29:47.358119,785.97,2901.14,West,Standard,Credit Card,Low,True,0,High,63
5511,255,Clothing,2024-12-02 08:29:47.358124,2748.86,2797.19,West,Standard,Credit Card,High,True,0,Low,89
4426,493,Clothing,2023-08-11 08:29:47.358129,1774.64,2072.18,North,Overnight,Bank Transfer,Medium,True,0,Low,23
1254,400,Automotive,2023-10-10 08:29:47.358135,3528.83,1136.89,North,Standard,Crypto,High,True,0,Medium,75
4823,420,Electronics,2024-10-19 08:29:47.358140,143.11,3196.33,East,Standard,Bank Transfer,Medium,True,0,Medium,5
2876,166,Home & Kitchen,2023-08-16 08:29:47.358145,3368.84,2056.88,East,Overnight,PayPal,Low,True,0,Low,16
3757,492,Automotive,2023-06-18 08:29:47.358150,559.34,264.93,South,Express,Credit Card,Low,True,0,Low,11
3624,232,Automotive,2023-02-19 08:29:47.358155,370.6,3676.89,West,Standard,Bank Transfer,Low,True,0,Low,68
5995,461,Home & Kitchen,2024-03-14 08:29:47.358160,3636.89,3077.83,East,Overnight,Credit Card,High,True,0,Low,29
5121,493,Automotive,2023-07-31 08:29:47.358165,3219.69,2351.68,North,Overnight,Crypto,Low,True,1,Low,9
4004,239,Clothing,2025-01-16 08:29:47.358170,4479.93,1764.2,East,Express,Bank Transfer,Low,True,0,Low,18
5516,181,Home & Kitchen,2023-11-01 08:29:47.358176,2622.29,3840.8,South,Standard,Credit Card,High,True,0,Low,18
4734,157,Home & Kitchen,2024-06-23 08:29:47.358181,2673.62,3106.83,North,Standard,Debit Card,Medium,True,0,Low,57
2244,248,Electronics,2024-01-05 08:29:47.358186,3549.74,2153.92,North,Express,Crypto,High,True,0,High,38
2008,230,Home & Kitchen,2023-03-24 08:29:47.358191,1650.82,2623.02,North,Overnight,Debit Card,Medium,True,0,Medium,27
5314,168,Automotive,2024-08-10 08:29:47.358196,232.72,1144.58,East,Overnight,PayPal,Low,True,0,High,70
2510,444,Electronics,2023-04-09 08:29:47.358202,1188.73,806.99,West,Overnight,Crypto,Medium,True,0,Medium,91
2959,349,Automotive,2023-03-18 08:29:47.358207,1228.17,1115.08,West,Express,Credit Card,Low,True,0,High,75
3508,419,Clothing,2024-11-10 08:29:47.358212,1711.51,1193.75,West,Express,Debit Card,Low,True,0,Medium,58
5758,276,Clothing,2024-02-29 08:29:47.358217,4720.14,2966.76,West,Overnight,PayPal,Low,True,0,Low,38
3682,171,Electronics,2024-06-19 08:29:47.358222,4033.97,586.04,West,Standard,Debit Card,High,False,1,Low,9
1989,116,Electronics,2024-12-26 08:29:47.358227,4682.98,3117.02,North,Standard,Crypto,High,True,0,Medium,77
5284,428,Automotive,2024-07-26 08:29:47.358232,4993.12,2107.88,North,Overnight,Debit Card,High,True,0,High,18
1254,259,Clothing,2024-06-20 08:29:47.358238,2197.21,1556.76,East,Standard,Debit Card,High,True,0,Low,82
5163,169,Electronics,2023-04-28 08:29:47.358243,1174.01,1222.57,North,Overnight,Bank Transfer,High,True,0,Medium,65
5711,212,Clothing,2023-09-24 08:29:47.358248,2822.02,2067.41,East,Overnight,Credit Card,Low,True,0,Low,93
5969,331,Clothing,2024-03-25 08:29:47.358253,4411.62,1290.55,East,Standard,Debit Card,Low,True,0,Low,87
5452,120,Clothing,2023-08-28 08:29:47.358258,2355.37,1734.92,South,Standard,Bank Transfer,Low,True,0,Low,37
1255,234,Automotive,2023-06-29 08:29:47.358263,2551.73,2963.89,North,Express,Credit Card,Low,True,0,Medium,32
2007,362,Automotive,2023-08-09 08:29:47.358269,715.47,2515.21,East,Standard,Crypto,Medium,True,0,Low,54
2755,210,Clothing,2024-01-27 08:29:47.358274,2131.25,2999.49,West,Standard,Crypto,High,False,0,Medium,27
3571,345,Clothing,2023-10-13 08:29:47.358279,1965.62,2860.51,West,Standard,Bank Transfer,Medium,True,0,Low,18
4908,382,Clothing,2024-12-30 08:29:47.358284,1790.86,3265.84,South,Standard,Bank Transfer,Medium,False,0,Low,48
3997,107,Home & Kitchen,2024-06-12 08:29:47.358289,4442.13,830.71,East,Overnight,Crypto,Medium,True,0,High,56
3803,383,Home & Kitchen,2023-09-21 08:29:47.358294,343.54,3980.64,North,Standard,PayPal,High,True,0,High,80
4765,306,Automotive,2023-07-14 08:29:47.358300,4862.13,1918.81,West,Overnight,Credit Card,Low,False,0,Medium,38
5379,293,Clothing,2024-08-08 08:29:47.358305,90.82,2881.38,West,Overnight,Credit Card,Low,True,0,High,53
4383,146,Home & Kitchen,2024-04-07 08:29:47.358310,4730.69,2720.67,South,Express,Bank Transfer,Medium,True,0,Medium,89
1098,441,Electronics,2024-01-31 08:29:47.358315,2762.84,2277.62,West,Overnight,Credit Card,Low,True,1,Low,59
1196,341,Electronics,2024-11-05 08:29:47.358320,3527.1,3983.39,East,Standard,PayPal,High,True,0,Low,63
3529,109,Clothing,2023-07-03 08:29:47.358326,976.31,892.74,South,Express,Credit Card,Low,True,0,High,48
1877,469,Home & Kitchen,2024-11-02 08:29:47.358331,3288.35,1704.26,West,Express,Bank Transfer,Low,True,0,High,1
2868,388,Electronics,2024-12-07 08:29:47.358336,4415.69,537.09,North,Express,Debit Card,High,True,0,Medium,43
3665,490,Automotive,2023-05-11 08:29:47.358341,740.43,751.89,East,Overnight,Debit Card,Medium,True,0,Medium,1
2388,230,Electronics,2024-02-04 08:29:47.358346,679.05,2860.47,West,Overnight,Bank Transfer,Medium,True,0,High,97
3415,369,Automotive,2023-10-12 08:29:47.358351,1554.69,49.23,North,Overnight,Debit Card,High,True,0,High,10
1569,401,Electronics,2024-06-15 08:29:47.358356,850.54,3562.59,East,Express,Credit Card,Medium,True,0,High,6
3637,160,Electronics,2023-08-15 08:29:47.358361,597.7,2543.74,West,Overnight,Bank Transfer,Medium,True,0,Medium,24
2065,263,Home & Kitchen,2024-01-23 08:29:47.358367,3407.68,1780.39,South,Overnight,Bank Transfer,Medium,True,0,Low,70
1421,112,Electronics,2023-10-19 08:29:47.358372,1108.44,1345.5,North,Express,Bank Transfer,Medium,True,0,High,9
3883,371,Electronics,2023-12-07 08:29:47.358377,3351.72,531.31,West,Express,Debit Card,High,True,0,Low,33
2204,307,Automotive,2023-08-17 08:29:47.358383,4316.55,3688.6,South,Standard,Crypto,Medium,True,0,Low,15
1544,345,Automotive,2023-12-27 08:29:47.358388,3277.52,2857.92,East,Express,Debit Card,Medium,True,0,High,38
5166,232,Electronics,2024-07-30 08:29:47.358393,640.87,1365.48,East,Express,Bank Transfer,High,True,0,Low,8
4639,343,Clothing,2023-07-18 08:29:47.358398,2889.21,311.62,North,Express,Credit Card,Low,True,0,Low,90
2223,393,Electronics,2024-11-01 08:29:47.358404,1998.46,1322.96,North,Standard,Crypto,High,True,0,Medium,71
4172,137,Electronics,2023-05-25 08:29:47.358408,1749.69,763.0,East,Standard,Bank Transfer,Medium,True,0,High,10
1767,458,Home & Kitchen,2023-02-24 08:29:47.358414,1626.73,3151.51,South,Standard,Debit Card,High,True,0,Medium,18
4657,155,Electronics,2024-01-13 08:29:47.358419,4650.69,2886.81,East,Express,PayPal,High,True,0,Low,26
1654,418,Electronics,2024-01-27 08:29:47.358424,3725.41,2007.7,West,Standard,Bank Transfer,High,True,0,Low,4
3446,475,Automotive,2024-11-17 08:29:47.358429,712.55,3546.79,West,Express,Credit Card,High,True,0,Low,41
1220,147,Automotive,2024-05-06 08:29:47.358435,2406.23,747.3,South,Overnight,PayPal,Low,False,0,High,72
4666,204,Automotive,2025-01-15 08:29:47.358440,1625.2,1824.3,West,Standard,PayPal,High,True,0,Low,89
5277,158,Automotive,2024-03-07 08:29:47.358445,4890.79,2851.16,West,Overnight,Debit Card,Medium,False,0,Medium,82
5402,176,Electronics,2024-01-04 08:29:47.358450,4891.24,299.18,North,Express,Debit Card,Low,True,0,High,5
3569,317,Clothing,2023-02-20 08:29:47.358455,1631.7,1509.53,West,Overnight,Crypto,High,True,0,Medium,4
2013,482,Home & Kitchen,2023-11-23 08:29:47.358460,1792.96,2299.51,South,Standard,Bank Transfer,Medium,True,0,High,8
3051,154,Home & Kitchen,2024-02-21 08:29:47.358465,3017.1,1486.21,East,Standard,Crypto,Medium,True,0,High,2
4985,154,Clothing,2024-07-19 08:29:47.358471,2422.57,1936.39,South,Express,Crypto,Medium,True,0,Medium,3
5943,228,Clothing,2024-12-25 08:29:47.358476,1104.85,2444.23,North,Standard,PayPal,Medium,True,0,High,30
5899,491,Home & Kitchen,2024-07-09 08:29:47.358481,3319.04,1492.51,South,Overnight,Debit Card,Low,True,0,Medium,7
5310,482,Electronics,2023-04-20 08:29:47.358486,1703.94,450.88,East,Overnight,PayPal,Medium,False,0,Medium,44
4019,487,Home & Kitchen,2024-12-04 08:29:47.358491,3285.9,583.59,East,Standard,Bank Transfer,Medium,True,0,Low,24
4681,184,Clothing,2024-10-12 08:29:47.358497,1949.22,2122.21,South,Standard,Crypto,Medium,True,0,Low,7
2443,313,Electronics,2023-03-16 08:29:47.358502,3516.04,723.72,East,Express,Crypto,Medium,False,1,Low,1
5196,214,Home & Kitchen,2023-09-22 08:29:47.358507,3355.61,3562.64,North,Overnight,Bank Transfer,Low,True,0,Medium,30
4010,413,Electronics,2023-02-12 08:29:47.358512,2568.62,3341.72,South,Standard,Crypto,High,True,0,High,64
1572,392,Electronics,2024-06-19 08:29:47.358517,3538.46,1415.66,West,Overnight,Debit Card,High,True,1,Low,98
2332,148,Clothing,2024-01-10 08:29:47.358523,2331.78,3329.02,South,Express,Debit Card,High,True,0,High,58
5753,166,Automotive,2024-11-27 08:29:47.358528,624.88,2146.76,West,Overnight,Crypto,Low,True,0,High,61
5002,374,Home & Kitchen,2024-02-13 08:29:47.358533,951.43,661.43,West,Express,Bank Transfer,High,False,0,Medium,70
4134,228,Clothing,2023-10-25 08:29:47.358538,1267.67,2468.42,South,Overnight,PayPal,Medium,True,0,High,65
5086,128,Home & Kitchen,2024-03-16 08:29:47.358543,362.98,2727.42,East,Express,Crypto,Low,True,0,Medium,90
1225,442,Automotive,2024-02-08 08:29:47.358548,3571.34,363.05,West,Standard,Credit Card,High,True,1,Medium,31
5200,132,Automotive,2024-10-29 08:29:47.358554,1868.58,1278.38,West,Standard,Debit Card,High,False,0,Medium,62
2997,218,Automotive,2023-03-07 08:29:47.358559,512.94,51.37,South,Express,Credit Card,High,True,0,Medium,40
1771,279,Automotive,2024-04-05 08:29:47.358564,4108.79,1286.22,West,Overnight,Credit Card,Low,True,0,Medium,66
5524,250,Home & Kitchen,2023-02-04 08:29:47.358569,3434.09,1361.72,South,Overnight,Credit Card,Low,True,0,Medium,11
1433,232,Electronics,2023-09-24 08:29:47.358574,2288.51,2531.93,West,Overnight,Crypto,Medium,True,0,High,52
4099,426,Electronics,2023-04-17 08:29:47.358579,1274.76,820.2,West,Standard,Crypto,Low,True,0,Low,61
3729,284,Automotive,2023-06-15 08:29:47.358585,801.14,149.46,South,Standard,Credit Card,Low,True,0,Low,62
4407,233,Automotive,2024-01-07 08:29:47.358590,2318.95,1283.07,South,Overnight,Crypto,Medium,True,1,Low,38
4140,276,Electronics,2023-05-30 08:29:47.358595,4431.97,3307.71,North,Standard,Credit Card,High,True,0,High,94
1865,121,Clothing,2023-11-23 08:29:47.358600,982.56,1614.61,East,Standard,Credit Card,High,True,0,High,87
3793,340,Automotive,2024-10-20 08:29:47.358605,2864.86,1677.92,North,Standard,PayPal,Low,True,0,Medium,53
3911,176,Electronics,2024-01-18 08:29:47.358610,4810.35,1892.04,South,Express,PayPal,Medium,True,0,Low,80
3415,303,Clothing,2023-06-27 08:29:47.358616,3203.73,3014.6,West,Express,PayPal,High,True,0,High,91
1250,103,Electronics,2024-02-27 08:29:47.358621,2227.83,1935.7,East,Standard,Bank Transfer,Medium,True,0,Medium,57
5951,427,Clothing,2023-09-26 08:29:47.358626,3596.05,392.39,South,Standard,Debit Card,Medium,True,0,Low,36
4757,264,Home & Kitchen,2023-04-29 08:29:47.358631,4131.66,849.41,North,Standard,Crypto,Low,True,0,Medium,87
5656,227,Clothing,2024-12-01 08:29:47.358637,2973.06,775.95,West,Overnight,PayPal,High,True,0,Low,54
1918,144,Automotive,2023-09-09 08:29:47.358642,4365.57,2046.22,West,Express,Debit Card,Medium,True,0,Low,33
2173,317,Clothing,2024-01-04 08:29:47.358647,2597.23,148.82,South,Overnight,Debit Card,High,True,0,Low,86
4203,334,Clothing,2024-10-03 08:29:47.358652,4158.64,1155.96,West,Standard,Crypto,High,True,0,High,39
1432,235,Automotive,2023-10-17 08:29:47.358657,4762.5,2440.56,North,Standard,Bank Transfer,High,True,0,Medium,80
1835,267,Home & Kitchen,2024-03-08 08:29:47.358662,2531.16,1437.96,West,Overnight,Credit Card,High,True,0,Medium,4
3246,336,Clothing,2025-01-09 08:29:47.358668,3044.76,2839.62,North,Standard,PayPal,Medium,True,0,High,46
3262,192,Home & Kitchen,2024-10-25 08:29:47.358673,3066.86,1583.15,West,Express,Bank Transfer,High,True,0,Low,79
1897,104,Electronics,2023-09-05 08:29:47.358678,3918.1,3917.65,East,Express,Crypto,Medium,False,0,Low,17
4632,255,Electronics,2023-02-15 08:29:47.358683,4123.68,3862.46,South,Standard,Bank Transfer,Low,True,0,Low,31
5567,344,Automotive,2023-05-01 08:29:47.358688,184.79,3205.37,South,Express,Debit Card,Low,True,0,Medium,39
4815,459,Home & Kitchen,2024-02-15 08:29:47.358693,3680.13,3818.93,West,Standard,Bank Transfer,Medium,True,0,Medium,95
1246,180,Automotive,2024-09-20 08:29:47.358732,3929.89,842.97,South,Standard,PayPal,Low,True,0,Medium,99
3429,346,Automotive,2023-08-03 08:29:47.358742,3517.13,3011.16,East,Standard,Bank Transfer,Low,True,0,Low,22
1990,442,Clothing,2023-06-11 08:29:47.358751,3582.79,1306.98,North,Express,Bank Transfer,High,True,0,Low,86
4310,236,Electronics,2024-12-29 08:29:47.358760,254.94,2909.42,East,Overnight,Debit Card,Medium,False,0,Low,64
1926,485,Automotive,2024-05-16 08:29:47.358768,2238.09,1514.36,East,Express,Bank Transfer,Medium,True,0,Medium,67
4438,162,Clothing,2023-10-12 08:29:47.358776,4099.99,1179.0,North,Express,Debit Card,High,True,0,Low,18
3607,406,Clothing,2024-12-28 08:29:47.358783,4673.34,3836.42,South,Overnight,PayPal,Low,True,0,Low,53
2074,215,Home & Kitchen,2024-01-08 08:29:47.358791,1185.87,863.25,North,Express,PayPal,High,True,0,High,60
5022,212,Electronics,2023-07-19 08:29:47.358798,2917.01,3041.52,North,Standard,Credit Card,Medium,True,0,Medium,90
4799,130,Home & Kitchen,2023-11-01 08:29:47.358806,4031.43,2708.45,North,Express,Credit Card,High,True,0,Medium,99
5784,106,Home & Kitchen,2023-06-16 08:29:47.358814,3774.42,1234.81,South,Standard,Debit Card,Medium,True,0,Medium,88
4151,102,Automotive,2024-09-08 08:29:47.358822,3113.51,1849.62,North,Standard,Credit Card,Medium,True,0,Medium,90
4438,406,Home & Kitchen,2023-06-06 08:29:47.358828,142.52,597.48,East,Express,Credit Card,Low,True,0,High,36
5573,342,Automotive,2024-06-20 08:29:47.358834,3633.23,3687.2,North,Overnight,Crypto,Medium,True,0,High,85
4491,155,Home & Kitchen,2024-06-27 08:29:47.358839,3877.55,3873.44,North,Express,Credit Card,Low,True,0,High,48
1706,172,Clothing,2024-08-27 08:29:47.358845,3628.11,2937.88,West,Express,Bank Transfer,High,True,0,High,71
4064,109,Electronics,2023-08-29 08:29:47.358850,3840.76,3402.2,West,Express,PayPal,Low,True,0,Low,69
1753,160,Electronics,2024-12-25 08:29:47.358855,2183.03,357.99,East,Standard,Credit Card,High,False,0,Low,31
1587,149,Electronics,2023-05-05 08:29:47.358860,4969.07,1554.36,South,Standard,Debit Card,High,True,0,High,79
2334,221,Clothing,2025-01-21 08:29:47.358865,3865.4,1343.32,West,Overnight,Crypto,High,True,0,Low,2
2847,274,Clothing,2024-12-21 08:29:47.358870,2914.47,2272.86,East,Overnight,Crypto,Medium,True,0,Medium,18
4934,100,Home & Kitchen,2023-10-19 08:29:47.358875,4674.25,757.92,West,Express,PayPal,Low,True,0,Low,56
4926,137,Home & Kitchen,2024-08-04 08:29:47.358880,4545.58,2266.62,West,Overnight,PayPal,High,True,0,Low,10
4317,289,Home & Kitchen,2023-04-30 08:29:47.358886,4082.11,2627.83,South,Express,Debit Card,High,True,0,Low,46
5020,178,Home & Kitchen,2023-09-17 08:29:47.358891,2840.29,555.44,South,Standard,Debit Card,Low,False,0,Low,66
4155,444,Electronics,2024-01-23 08:29:47.358896,2659.15,552.93,West,Express,Debit Card,High,True,0,High,10
5302,437,Home & Kitchen,2024-11-23 08:29:47.358901,1677.1,170.63,West,Express,Crypto,Medium,True,0,Low,59
3198,289,Clothing,2023-04-05 08:29:47.358906,1291.85,3050.74,South,Express,Crypto,Low,True,1,Low,76
1164,283,Clothing,2023-12-03 08:29:47.358911,2586.18,1344.1,South,Express,Debit Card,High,True,0,Medium,22
2998,166,Clothing,2023-09-03 08:29:47.358916,2910.02,924.92,East,Overnight,Credit Card,Low,True,0,High,21
4057,116,Automotive,2024-02-01 08:29:47.358922,1260.41,3119.03,West,Express,Credit Card,Medium,True,0,Medium,49
3084,482,Automotive,2023-11-06 08:29:47.358927,4616.88,598.73,South,Standard,Debit Card,Medium,True,0,Low,92
5428,467,Automotive,2023-09-02 08:29:47.358932,2808.51,1725.92,West,Express,Debit Card,High,False,0,Low,3
1402,491,Home & Kitchen,2024-03-07 08:29:47.358937,2656.2,2986.8,East,Standard,Crypto,Low,True,0,Medium,37
1413,415,Electronics,2024-01-26 08:29:47.358942,2206.41,2308.11,North,Overnight,Credit Card,Medium,True,0,Medium,42
1044,395,Electronics,2023-06-13 08:29:47.358947,337.45,2229.38,West,Express,PayPal,Low,True,0,Low,28
5157,308,Home & Kitchen,2024-01-09 08:29:47.358953,4417.89,655.13,East,Standard,PayPal,Low,True,0,Medium,69
3467,444,Home & Kitchen,2023-08-02 08:29:47.358958,1619.12,748.3,North,Express,Bank Transfer,High,True,0,Low,55
1867,140,Automotive,2024-10-08 08:29:47.358965,3230.18,2342.76,West,Express,PayPal,Medium,True,0,Low,69
1018,495,Clothing,2023-07-09 08:29:47.358971,3056.8,123.56,East,Overnight,Credit Card,High,False,0,High,73
1364,214,Clothing,2024-12-23 08:29:47.358976,2943.21,3480.4,North,Standard,Crypto,Low,True,0,Medium,88
4832,199,Automotive,2023-08-04 08:29:47.358981,2652.28,1421.37,East,Standard,Credit Card,High,True,0,High,31
1579,472,Automotive,2024-01-19 08:29:47.358986,948.13,1683.97,East,Standard,Credit Card,High,True,0,Low,78
1545,444,Electronics,2023-12-28 08:29:47.358991,1439.0,1055.98,East,Express,PayPal,Medium,False,0,High,51
5150,448,Automotive,2024-07-11 08:29:47.358996,2644.73,3510.38,East,Overnight,Debit Card,Low,True,1,High,27
5873,238,Clothing,2024-07-12 08:29:47.359001,3957.25,2580.74,North,Express,Bank Transfer,High,True,0,Low,21
