OrderID,ItemID,StockLevel,OrderStatus,OrderDate,Warehouse,Price,ReorderLevel,Category,SupplierName,Quantity,CustomerID,PaymentMethod,DispatchDate
12559,Item_2559,-5.0,,2024-08-17 09:21:06.796461,WH1,477.772,5,TOYS,Supplier_A,,,Cash,2025-02-06 09:21:06.835814
12560,Item_2560,700.0,Shipped,2024-03-21 09:21:06.796464,WH2,217.709,Not Required,APPLIANCES,Supplier_B,,CUST_1126,Bank Transfer,
12561,Item_2561,,Shipped,2024-02-05 09:21:06.796467,,647.493,29,TOYS,Supplier_C,,CUST_2311,Bank Transfer,
12562,Item_2562,-5.0,Pending,,,408.66,5,FURNITURE,Supplier_D,12.0,,Bank Transfer,
12563,Item_2563,9261.0,Shipped,2024-11-03 09:21:06.796472,WH3,893.143,Not Required,APPLIANCES,Supplier_B,,,PayPal,2025-02-01 09:21:06.835824
12564,Item_2564,700.0,,2024-11-07 09:21:06.796475,WH3,454.076,44,CLOTHING,Supplier_D,8.0,,PayPal,2025-02-03 09:21:06.835826
12565,Item_2565,700.0,Delivered,,WH1,735.601,30,TOYS,,-4.0,,PayPal,2025-01-31 09:21:06.835829
12566,,14412.0,Pending,,WH2,937.137,5,TOYS,Supplier_A,17.0,,Cash,
12567,,-1.0,Delivered,,WH3,403.431,,CLOTHING,Supplier_D,,CUST_3343,Credit Card,
12568,Item_2568,500.0,Shipped,,WH3,393.882,22,FURNITURE,Supplier_D,1.0,,PayPal,2025-02-01 09:21:06.835836
12569,Item_2569,700.0,Cancelled,2024-07-08 09:21:06.796487,WH1,499.181,,TOYS,,,CUST_4520,Bank Transfer,
12570,Item_2570,-5.0,Delivered,2024-02-07 09:21:06.796490,WH2,377.921,1,TOYS,Supplier_D,-4.0,,PayPal,
12571,Item_2571,500.0,Delivered,,,301.925,,TOYS,Supplier_A,,,Debit Card,
12572,,500.0,Delivered,2024-10-31 09:21:06.796496,WH2,765.881,Not Required,CLOTHING,Supplier_D,,CUST_3185,PayPal,2025-01-31 09:21:06.835846
12573,,,Delivered,2025-01-18 09:21:06.796499,WH3,444.522,Not Required,FURNITURE,Supplier_B,,CUST_4124,Cash,2025-02-06 09:21:06.835848
12574,Item_2574,,Pending,2024-06-19 09:21:06.796501,WH3,724.74,13,FURNITURE,,,,Bank Transfer,
12575,,-5.0,Shipped,2024-10-08 09:21:06.796504,WH1,895.569,Not Required,ELECTRONICS,Supplier_A,15.0,CUST_2712,Credit Card,2025-02-04 09:21:06.835853
12576,Item_2576,-5.0,Shipped,,WH1,90.737,35,APPLIANCES,Supplier_B,-2.0,CUST_1198,Credit Card,2025-02-05 09:21:06.835855
12577,,700.0,Shipped,,WH3,156.499,Not Required,ELECTRONICS,Supplier_C,3.0,,Bank Transfer,
12578,Item_2578,,,2024-11-11 09:21:06.796512,,700.081,Not Required,CLOTHING,Supplier_C,1.0,CUST_2957,Bank Transfer,
12579,Item_2579,-1.0,Shipped,2024-08-01 09:21:06.796515,WH3,408.353,Not Required,FURNITURE,Supplier_B,,CUST_2248,Debit Card,
12580,,,,2024-12-04 09:21:06.796517,,609.12,,ELECTRONICS,,3.0,,Cash,
12581,,,Pending,2024-03-07 09:21:06.796520,WH1,864.4,49,ELECTRONICS,Supplier_C,,,Debit Card,
12582,Item_2582,10915.0,Delivered,,WH3,593.336,3,FURNITURE,Supplier_B,,CUST_4931,Bank Transfer,2025-02-02 09:21:06.835870
12583,,,Delivered,2025-01-29 09:21:06.796525,WH2,144.764,11,CLOTHING,Supplier_B,,CUST_1061,PayPal,
12584,Item_2584,500.0,Shipped,2024-07-28 09:21:06.796528,WH2,462.052,Not Required,TOYS,Supplier_D,,CUST_1397,PayPal,
12585,,-5.0,Cancelled,,,130.855,46,APPLIANCES,Supplier_B,,CUST_1934,Debit Card,2025-02-01 09:21:06.835877
12586,Item_2586,3759.0,Cancelled,2025-01-04 09:21:06.796533,WH3,92.372,,ELECTRONICS,,,,PayPal,2025-02-03 09:21:06.835880
12587,Item_2587,500.0,Shipped,,,394.236,Not Required,APPLIANCES,Supplier_B,,,PayPal,2025-02-06 09:21:06.835882
12588,Item_2588,-1.0,Cancelled,2025-01-29 09:21:06.796539,WH2,681.774,Not Required,FURNITURE,Supplier_B,,,Cash,
12589,Item_2589,580.0,Shipped,2024-12-31 09:21:06.796541,WH2,618.653,Not Required,CLOTHING,Supplier_A,6.0,,Credit Card,2025-02-03 09:21:06.835887
12590,Item_2590,-5.0,Delivered,,WH3,378.302,13,FURNITURE,Supplier_A,4.0,,Credit Card,2025-01-31 09:21:06.835889
12591,Item_2591,,Pending,2024-03-30 09:21:06.796546,WH2,647.294,,ELECTRONICS,Supplier_A,5.0,,Bank Transfer,2025-02-01 09:21:06.835892
12592,,500.0,,,WH2,340.519,,CLOTHING,Supplier_A,4.0,,Debit Card,2025-02-05 09:21:06.835894
12593,Item_2593,-1.0,Shipped,,WH3,89.214,,FURNITURE,,3.0,CUST_2787,Cash,
12594,,700.0,Shipped,,WH1,780.046,30,ELECTRONICS,Supplier_B,,,PayPal,2025-02-01 09:21:06.835899
12595,,-5.0,Pending,2024-04-20 09:21:06.796557,,687.713,,CLOTHING,,,CUST_3053,Debit Card,
12596,Item_2596,,Cancelled,,,259.985,Not Required,CLOTHING,Supplier_A,19.0,CUST_1052,Bank Transfer,
12597,,,Cancelled,2024-03-30 09:21:06.796562,WH1,949.822,44,ELECTRONICS,Supplier_C,,,Credit Card,
12598,Item_2598,,Delivered,,WH2,962.712,19,FURNITURE,Supplier_A,,,Bank Transfer,
12599,,14723.0,Delivered,2024-10-01 09:21:06.796567,WH3,917.363,9,APPLIANCES,,,CUST_2112,Credit Card,2025-02-01 09:21:06.835911
12600,Item_2600,-1.0,Shipped,2024-11-24 09:21:06.796570,,225.258,Not Required,ELECTRONICS,Supplier_C,19.0,,Bank Transfer,
12601,,,Delivered,2024-05-12 09:21:06.796573,WH2,320.322,21,TOYS,Supplier_B,,CUST_4222,Debit Card,2025-02-04 09:21:06.835916
12602,Item_2602,-5.0,Pending,,,616.748,Not Required,FURNITURE,Supplier_A,,CUST_1460,Bank Transfer,2025-02-04 09:21:06.835918
12603,Item_2603,-5.0,Shipped,,WH2,285.601,,CLOTHING,Supplier_A,,,Cash,
12604,Item_2604,-1.0,Delivered,2024-02-29 09:21:06.796581,WH3,939.216,Not Required,FURNITURE,Supplier_C,5.0,CUST_4204,Credit Card,
12605,,,Cancelled,2024-12-30 09:21:06.796584,WH1,64.151,47,TOYS,Supplier_B,1.0,CUST_4959,Credit Card,2025-02-06 09:21:06.835926
12606,Item_2606,-5.0,Delivered,2024-10-30 09:21:06.796586,WH3,987.087,Not Required,CLOTHING,Supplier_A,19.0,,Debit Card,
12607,Item_2607,-5.0,,,WH3,114.396,,CLOTHING,Supplier_B,,,Cash,
12608,Item_2608,700.0,Cancelled,,WH3,858.514,8,TOYS,,,,PayPal,2025-02-02 09:21:06.835933
12609,Item_2609,,Cancelled,2024-11-10 09:21:06.796594,WH3,457.962,38,CLOTHING,,11.0,CUST_2039,Cash,
12610,,-5.0,,,WH1,50.099,Not Required,TOYS,Supplier_C,,CUST_3283,Cash,
12611,,,,,WH1,8.99,32,CLOTHING,Supplier_A,-3.0,CUST_1621,Credit Card,2025-02-05 09:21:06.835940
12612,,-5.0,,2024-08-01 09:21:06.796602,WH2,990.937,18,FURNITURE,Supplier_B,8.0,,Credit Card,2025-02-06 09:21:06.835943
12613,,8957.0,Shipped,2024-03-26 09:21:06.796604,WH2,473.763,37,APPLIANCES,Supplier_C,10.0,,Cash,
12614,Item_2614,-5.0,Shipped,2024-04-11 09:21:06.796607,WH2,879.235,,CLOTHING,Supplier_A,,CUST_3524,Debit Card,2025-02-01 09:21:06.835948
12615,,7922.0,Cancelled,2024-11-21 09:21:06.796609,WH1,303.943,,FURNITURE,,8.0,CUST_1159,Bank Transfer,
12616,Item_2616,-5.0,Delivered,,,598.021,,CLOTHING,Supplier_D,-1.0,CUST_1754,PayPal,
12617,,-5.0,Shipped,2024-10-25 09:21:06.796615,WH3,99.752,4,ELECTRONICS,Supplier_C,,,Bank Transfer,2025-02-05 09:21:06.835955
12618,Item_2618,,Delivered,2024-12-07 09:21:06.796617,WH1,561.968,,TOYS,Supplier_D,2.0,CUST_1618,Credit Card,2025-02-03 09:21:06.835957
12619,Item_2619,-1.0,Delivered,,WH1,635.543,Not Required,FURNITURE,Supplier_C,17.0,CUST_1057,Cash,
12620,Item_2620,700.0,Shipped,2024-07-11 09:21:06.796622,WH1,376.765,35,ELECTRONICS,Supplier_A,3.0,,PayPal,2025-02-01 09:21:06.835962
12621,,500.0,,2025-01-08 09:21:06.796625,,890.281,Not Required,TOYS,Supplier_A,15.0,,Credit Card,2025-02-05 09:21:06.835964
12622,,10916.0,Pending,,,342.743,Not Required,CLOTHING,Supplier_B,3.0,CUST_1290,Bank Transfer,2025-02-06 09:21:06.835967
12623,Item_2623,1114.0,Cancelled,2024-12-28 09:21:06.796630,WH3,904.828,Not Required,ELECTRONICS,,-2.0,,Cash,2025-02-03 09:21:06.835969
12624,,-5.0,Pending,2024-02-23 09:21:06.796633,WH1,908.425,Not Required,APPLIANCES,Supplier_C,20.0,,Cash,2025-01-31 09:21:06.835972
12625,Item_2625,-5.0,Pending,2024-08-26 09:21:06.796635,WH3,539.113,,FURNITURE,Supplier_B,,CUST_2368,PayPal,2025-02-06 09:21:06.835974
12626,,700.0,Cancelled,2024-06-12 09:21:06.796638,WH2,920.171,12,FURNITURE,Supplier_C,-4.0,CUST_4381,Credit Card,2025-02-01 09:21:06.835977
12627,,,Pending,2024-11-04 09:21:06.796641,WH3,387.256,,CLOTHING,Supplier_D,,CUST_1728,Cash,
12628,,-1.0,Shipped,,WH1,537.659,Not Required,TOYS,Supplier_C,4.0,CUST_3620,Bank Transfer,
12629,,-1.0,Cancelled,2024-12-03 09:21:06.796646,WH2,719.735,Not Required,APPLIANCES,Supplier_B,,,Credit Card,
12630,,9779.0,,2025-01-05 09:21:06.796648,,810.016,14,TOYS,Supplier_A,,CUST_2129,PayPal,
12631,Item_2631,-1.0,Shipped,,WH1,308.172,,TOYS,Supplier_D,,,Bank Transfer,2025-02-05 09:21:06.835989
12632,Item_2632,700.0,Pending,2024-12-18 09:21:06.796654,WH1,211.479,,FURNITURE,Supplier_B,5.0,CUST_1484,Bank Transfer,2025-02-06 09:21:06.835992
12633,Item_2633,-5.0,Shipped,,,347.358,Not Required,CLOTHING,Supplier_C,9.0,CUST_3262,PayPal,2025-02-03 09:21:06.835994
12634,Item_2634,11359.0,Delivered,,WH2,299.617,,TOYS,Supplier_D,20.0,,Debit Card,
12635,Item_2635,-5.0,,,WH1,964.271,,CLOTHING,Supplier_A,15.0,CUST_2347,Bank Transfer,
12636,,500.0,Delivered,2024-07-19 09:21:06.796664,WH3,974.717,,TOYS,Supplier_C,,,Debit Card,
12637,Item_2637,700.0,Cancelled,2024-08-14 09:21:06.796666,WH2,905.773,21,FURNITURE,,,,PayPal,
12638,,700.0,,2024-04-05 09:21:06.796669,WH2,15.104,4,FURNITURE,Supplier_B,18.0,,Debit Card,
12639,Item_2639,500.0,Cancelled,2024-12-06 09:21:06.796671,,379.346,29,APPLIANCES,Supplier_B,6.0,CUST_3567,Bank Transfer,2025-02-05 09:21:06.836009
12640,Item_2640,-5.0,Cancelled,2024-04-17 09:21:06.796674,WH1,526.477,,FURNITURE,Supplier_C,,,Credit Card,
12641,Item_2641,500.0,Pending,,WH3,468.431,,APPLIANCES,,15.0,CUST_4831,Credit Card,
12642,,-1.0,,2024-11-16 09:21:06.796679,WH1,524.289,Not Required,CLOTHING,Supplier_A,,CUST_2493,Cash,
12643,,700.0,Delivered,2024-11-10 09:21:06.796682,WH1,243.716,Not Required,FURNITURE,Supplier_D,12.0,CUST_3252,Bank Transfer,2025-02-04 09:21:06.836018
12644,,500.0,Pending,2024-03-31 09:21:06.796685,,714.33,11,FURNITURE,Supplier_B,-3.0,,PayPal,
12645,,-1.0,Delivered,,WH2,487.639,Not Required,TOYS,Supplier_A,-5.0,CUST_1036,PayPal,
12646,Item_2646,700.0,Delivered,,WH3,770.201,Not Required,APPLIANCES,Supplier_B,-3.0,CUST_2161,Cash,2025-02-02 09:21:06.836025
12647,,-5.0,Shipped,2024-07-18 09:21:06.796694,WH3,233.495,9,TOYS,Supplier_B,18.0,CUST_3187,Debit Card,2025-02-02 09:21:06.836028
12648,Item_2648,500.0,Pending,,WH1,501.438,,APPLIANCES,Supplier_B,11.0,CUST_1744,Credit Card,
12649,Item_2649,500.0,,2024-12-25 09:21:06.796707,,83.531,,FURNITURE,Supplier_A,,,PayPal,2025-02-05 09:21:06.836033
12650,Item_2650,700.0,Shipped,2024-07-24 09:21:06.796709,,260.964,,TOYS,Supplier_D,6.0,,Credit Card,
12651,,,Delivered,2024-07-29 09:21:06.796711,WH3,614.305,Not Required,APPLIANCES,Supplier_C,-5.0,CUST_4618,Bank Transfer,2025-01-31 09:21:06.836037
12652,Item_2652,6765.0,Delivered,,WH3,558.936,,CLOTHING,Supplier_A,,,Cash,
12653,Item_2653,-5.0,Cancelled,,,813.41,36,TOYS,Supplier_D,19.0,,Bank Transfer,2025-02-01 09:21:06.836042
12654,Item_2654,9221.0,Delivered,,WH1,261.423,30,ELECTRONICS,,12.0,,Bank Transfer,
12655,Item_2655,700.0,Shipped,,WH3,633.598,25,FURNITURE,,3.0,,Bank Transfer,
12656,,2433.0,Cancelled,,WH2,500.85,,TOYS,,11.0,CUST_4385,Bank Transfer,
12657,,700.0,Cancelled,2024-05-23 09:21:06.796727,,277.983,Not Required,FURNITURE,Supplier_C,,,Cash,
12658,Item_2658,700.0,Cancelled,2024-08-11 09:21:06.796730,WH3,343.538,,FURNITURE,Supplier_B,-1.0,CUST_3503,Cash,
12659,Item_2659,-5.0,,,,960.207,Not Required,ELECTRONICS,Supplier_C,,,Credit Card,2025-01-31 09:21:06.836057
12660,Item_2660,-1.0,Shipped,2024-04-23 09:21:06.796735,,584.622,Not Required,FURNITURE,Supplier_B,,,Credit Card,
12661,Item_2661,500.0,,2024-11-12 09:21:06.796738,WH3,774.328,Not Required,TOYS,Supplier_A,,,Credit Card,
12662,,-5.0,Cancelled,2024-12-16 09:21:06.796740,,581.461,50,ELECTRONICS,Supplier_C,4.0,,PayPal,
12663,,700.0,Delivered,2024-06-18 09:21:06.796743,WH2,288.455,Not Required,ELECTRONICS,Supplier_D,12.0,CUST_3615,Debit Card,2025-02-04 09:21:06.836066
12664,,500.0,Pending,,,592.607,,ELECTRONICS,Supplier_C,20.0,CUST_4355,Credit Card,
12665,,-1.0,,2024-10-16 09:21:06.796748,WH2,159.819,Not Required,FURNITURE,Supplier_C,19.0,CUST_1953,PayPal,
12666,Item_2666,2089.0,Pending,2024-09-02 09:21:06.796751,WH3,292.971,,APPLIANCES,Supplier_B,0.0,CUST_4059,PayPal,
12667,,10958.0,Delivered,2024-07-30 09:21:06.796754,WH3,768.541,3,FURNITURE,Supplier_A,1.0,,Debit Card,2025-02-06 09:21:06.836076
12668,Item_2668,500.0,Shipped,2024-07-31 09:21:06.796756,,243.112,,CLOTHING,Supplier_B,,CUST_3503,Credit Card,2025-02-03 09:21:06.836078
12669,Item_2669,500.0,Shipped,2024-07-28 09:21:06.796759,WH2,131.823,Not Required,TOYS,Supplier_A,,,PayPal,
12670,,4115.0,,2024-04-24 09:21:06.796762,,350.674,38,APPLIANCES,Supplier_B,17.0,,Credit Card,2025-02-04 09:21:06.836083
12671,,-1.0,Shipped,2024-04-05 09:21:06.796765,,910.521,Not Required,TOYS,Supplier_A,13.0,CUST_2258,Debit Card,
12672,,700.0,Cancelled,2024-04-08 09:21:06.796767,,303.76,Not Required,APPLIANCES,Supplier_A,,,Bank Transfer,
12673,,11080.0,Delivered,2024-05-23 09:21:06.796770,WH3,744.895,35,ELECTRONICS,Supplier_D,-4.0,CUST_2057,PayPal,2025-02-01 09:21:06.836091
12674,Item_2674,-1.0,Shipped,2024-03-17 09:21:06.796773,WH2,668.602,4,TOYS,Supplier_A,,CUST_4619,PayPal,
12675,Item_2675,-5.0,Shipped,2024-06-11 09:21:06.796775,WH2,311.538,Not Required,APPLIANCES,Supplier_C,14.0,,PayPal,2025-02-01 09:21:06.836096
12676,,500.0,,2024-03-29 09:21:06.796778,WH1,384.677,41,TOYS,Supplier_C,-4.0,,Credit Card,
12677,Item_2677,,Shipped,2024-05-04 09:21:06.796781,WH1,483.037,,CLOTHING,Supplier_D,,,Debit Card,
12678,Item_2678,,Delivered,,WH2,280.112,,TOYS,Supplier_B,,CUST_1842,Debit Card,2025-02-03 09:21:06.836103
12679,Item_2679,500.0,Cancelled,2024-04-25 09:21:06.796787,,151.41,Not Required,FURNITURE,Supplier_D,,,PayPal,
12680,,700.0,,,WH1,496.321,Not Required,FURNITURE,Supplier_D,1.0,,Credit Card,
12681,,500.0,,2024-07-01 09:21:06.796792,WH1,944.591,Not Required,APPLIANCES,Supplier_B,,,Credit Card,2025-02-06 09:21:06.836111
12682,Item_2682,-5.0,Delivered,,WH3,622.957,,APPLIANCES,,,,Cash,
12683,,500.0,Shipped,2024-05-05 09:21:06.796801,WH2,150.327,48,FURNITURE,Supplier_D,,CUST_1510,Credit Card,
12684,Item_2684,500.0,,2024-03-29 09:21:06.796803,WH3,529.988,16,CLOTHING,Supplier_D,1.0,CUST_1298,Debit Card,
12685,Item_2685,-1.0,Shipped,2024-08-12 09:21:06.796806,WH3,811.164,Not Required,ELECTRONICS,Supplier_A,,,PayPal,2025-02-05 09:21:06.836120
12686,,700.0,Shipped,2024-06-26 09:21:06.796808,WH1,530.11,,APPLIANCES,Supplier_A,7.0,,Credit Card,
12687,,14203.0,Cancelled,,WH2,641.993,40,FURNITURE,Supplier_C,,CUST_1963,Credit Card,
12688,,700.0,,2024-04-03 09:21:06.796813,WH2,570.772,16,CLOTHING,Supplier_C,10.0,,Cash,2025-02-05 09:21:06.836128
12689,Item_2689,,,,WH2,95.929,,APPLIANCES,Supplier_C,14.0,,Credit Card,
12690,Item_2690,-5.0,Delivered,,WH3,723.61,33,ELECTRONICS,Supplier_C,19.0,,PayPal,
12691,Item_2691,500.0,Pending,,WH3,445.027,46,CLOTHING,,-3.0,,Cash,2025-02-01 09:21:06.836135
12692,Item_2692,,Cancelled,,WH1,283.191,,FURNITURE,Supplier_A,,,Bank Transfer,2025-02-02 09:21:06.836137
12693,,9815.0,Shipped,,WH2,411.865,,APPLIANCES,,-1.0,CUST_1026,PayPal,2025-02-05 09:21:06.836140
12694,Item_2694,700.0,Cancelled,2024-07-07 09:21:06.796829,WH3,92.27,1,APPLIANCES,Supplier_A,,,PayPal,
12695,Item_2695,700.0,Cancelled,2024-12-18 09:21:06.796831,,485.304,19,ELECTRONICS,Supplier_B,,,Bank Transfer,2025-02-01 09:21:06.836145
12696,,700.0,Delivered,,WH3,106.581,Not Required,APPLIANCES,Supplier_B,13.0,,PayPal,
12697,Item_2697,500.0,Cancelled,2024-11-19 09:21:06.796836,WH1,856.136,37,CLOTHING,Supplier_C,,,Debit Card,2025-01-31 09:21:06.836150
12698,,13780.0,Cancelled,2024-03-18 09:21:06.796839,,656.162,Not Required,TOYS,,,,PayPal,
12699,Item_2699,700.0,Delivered,,,736.992,14,FURNITURE,Supplier_A,,CUST_3933,Cash,
12700,,-1.0,Shipped,,,727.307,,ELECTRONICS,Supplier_D,,,PayPal,
12701,,700.0,Shipped,,WH1,926.889,Not Required,FURNITURE,Supplier_B,,CUST_2140,Cash,
12702,,12945.0,Delivered,,WH3,258.41,Not Required,FURNITURE,Supplier_D,,CUST_4101,PayPal,
12703,,7882.0,Shipped,,WH1,883.172,Not Required,FURNITURE,Supplier_B,14.0,CUST_4489,Debit Card,
12704,,700.0,Shipped,,WH3,914.315,,TOYS,Supplier_D,,CUST_2742,PayPal,
12705,Item_2705,10200.0,Cancelled,,WH1,21.581,Not Required,FURNITURE,Supplier_A,,CUST_3261,Bank Transfer,2025-02-01 09:21:06.836169
12706,Item_2706,6501.0,,,,596.878,18,ELECTRONICS,Supplier_D,18.0,,Debit Card,2025-02-02 09:21:06.836171
12707,,10828.0,Shipped,,WH1,697.171,,ELECTRONICS,Supplier_B,-3.0,,Cash,
12708,,-1.0,Pending,2024-04-25 09:21:06.796865,WH3,451.946,,TOYS,Supplier_A,10.0,,Credit Card,2025-02-01 09:21:06.836176
12709,,-1.0,Delivered,,WH3,672.127,Not Required,APPLIANCES,Supplier_D,17.0,CUST_1181,Credit Card,
12710,,-5.0,,2024-09-12 09:21:06.796870,WH3,22.271,35,FURNITURE,Supplier_A,,,PayPal,
12711,Item_2711,500.0,Pending,2024-11-12 09:21:06.796872,WH2,984.104,,FURNITURE,,,,Credit Card,
12712,Item_2712,,Cancelled,2025-01-22 09:21:06.796875,WH2,292.595,Not Required,ELECTRONICS,Supplier_A,19.0,CUST_3536,Debit Card,2025-02-05 09:21:06.836186
12713,Item_2713,-1.0,Shipped,2024-10-16 09:21:06.796877,WH2,452.865,48,APPLIANCES,Supplier_B,13.0,CUST_3594,Credit Card,2025-02-01 09:21:06.836188
12714,,-1.0,Pending,2024-04-09 09:21:06.796880,WH1,955.519,,ELECTRONICS,Supplier_B,8.0,,Credit Card,2025-02-03 09:21:06.836191
12715,,500.0,Pending,,WH2,375.154,Not Required,FURNITURE,Supplier_D,,CUST_4131,PayPal,2025-02-01 09:21:06.836193
12716,Item_2716,8109.0,Pending,,WH2,319.25,,CLOTHING,Supplier_B,,,Credit Card,2025-02-05 09:21:06.836196
12717,,700.0,Shipped,,WH2,475.996,11,CLOTHING,Supplier_B,19.0,CUST_1474,Credit Card,2025-02-05 09:21:06.836198
12718,Item_2718,-5.0,Shipped,2024-07-30 09:21:06.796890,WH1,547.457,Not Required,APPLIANCES,,4.0,,Debit Card,
12719,Item_2719,5603.0,Pending,2024-12-08 09:21:06.796893,WH3,963.688,Not Required,FURNITURE,Supplier_B,,,Bank Transfer,2025-02-01 09:21:06.836205
12720,Item_2720,6915.0,,2024-03-15 09:21:06.796895,WH3,601.059,Not Required,TOYS,Supplier_B,0.0,CUST_2908,Debit Card,
12721,,9818.0,,,,289.019,,ELECTRONICS,Supplier_D,11.0,CUST_4110,Cash,
12722,,700.0,Pending,2024-08-30 09:21:06.796900,,477.537,,ELECTRONICS,Supplier_C,,CUST_3699,PayPal,2025-02-02 09:21:06.836213
12723,Item_2723,,Cancelled,,WH1,726.817,6,FURNITURE,,8.0,CUST_3629,Credit Card,2025-02-02 09:21:06.836215
12724,Item_2724,-1.0,,2024-05-25 09:21:06.796906,WH1,806.162,Not Required,APPLIANCES,Supplier_C,,,PayPal,
12725,Item_2725,-5.0,Cancelled,,WH2,511.495,9,CLOTHING,Supplier_B,16.0,,Bank Transfer,
12726,Item_2726,500.0,Shipped,,WH3,790.097,,APPLIANCES,Supplier_D,,CUST_3273,Debit Card,2025-02-06 09:21:06.836223
12727,Item_2727,,Pending,2024-12-14 09:21:06.796914,WH3,219.456,,CLOTHING,,,CUST_3596,Bank Transfer,2025-02-05 09:21:06.836225
12728,Item_2728,-1.0,Pending,,WH3,772.164,Not Required,ELECTRONICS,Supplier_C,13.0,,Debit Card,
12729,,-5.0,Delivered,,,299.356,Not Required,FURNITURE,Supplier_B,20.0,,Credit Card,
12730,Item_2730,12735.0,Pending,2024-12-03 09:21:06.796921,WH2,30.422,Not Required,TOYS,,,CUST_1612,Bank Transfer,2025-02-04 09:21:06.836232
12731,,700.0,Delivered,,WH1,636.28,40,CLOTHING,Supplier_C,,,Credit Card,2025-02-02 09:21:06.836235
12732,Item_2732,-5.0,Pending,,WH1,963.084,Not Required,TOYS,Supplier_B,12.0,,PayPal,2025-02-04 09:21:06.836237
12733,,500.0,Pending,2024-10-30 09:21:06.796929,WH2,957.776,,TOYS,Supplier_B,0.0,CUST_2249,Cash,
12734,Item_2734,8374.0,Shipped,,WH2,416.428,43,FURNITURE,Supplier_B,,CUST_2256,Credit Card,
12735,,10732.0,Cancelled,,WH2,389.667,,TOYS,Supplier_A,20.0,,Bank Transfer,
12736,,500.0,Pending,,WH3,952.038,,TOYS,,7.0,CUST_1042,PayPal,2025-02-05 09:21:06.836247
12737,,500.0,Cancelled,2024-12-25 09:21:06.796940,,870.904,18,ELECTRONICS,Supplier_C,,,Bank Transfer,
12738,Item_2738,-1.0,Cancelled,2024-11-10 09:21:06.796943,,914.189,Not Required,TOYS,Supplier_B,,,Cash,
12739,,-5.0,Shipped,2024-11-02 09:21:06.796945,WH2,956.24,14,ELECTRONICS,Supplier_B,,CUST_1211,Credit Card,2025-02-06 09:21:06.836254
12740,Item_2740,-1.0,Cancelled,2024-03-16 09:21:06.796948,WH2,582.015,,CLOTHING,Supplier_B,,CUST_1170,Debit Card,2025-02-01 09:21:06.836257
12741,Item_2741,6171.0,Shipped,,WH2,117.906,,TOYS,Supplier_D,,CUST_4039,PayPal,
12742,Item_2742,700.0,Delivered,2024-08-27 09:21:06.796953,,461.416,,APPLIANCES,Supplier_B,9.0,,PayPal,
12743,,700.0,,2024-06-12 09:21:06.796956,WH2,16.569,19,FURNITURE,,,,Bank Transfer,2025-02-03 09:21:06.836264
12744,,-1.0,Cancelled,,WH2,361.247,Not Required,ELECTRONICS,,,,Credit Card,2025-02-04 09:21:06.836267
12745,,-5.0,,2024-02-05 09:21:06.796961,,662.162,,ELECTRONICS,Supplier_B,,CUST_4946,Debit Card,2025-02-03 09:21:06.836269
12746,Item_2746,-5.0,Delivered,2024-04-18 09:21:06.796964,WH1,30.474,,APPLIANCES,Supplier_A,15.0,CUST_3515,Debit Card,2025-02-05 09:21:06.836271
12747,Item_2747,700.0,Delivered,,,714.803,26,FURNITURE,Supplier_C,-5.0,CUST_4324,Debit Card,2025-02-05 09:21:06.836274
12748,,700.0,Delivered,2024-10-11 09:21:06.796969,WH3,612.529,Not Required,FURNITURE,Supplier_B,,CUST_4434,Bank Transfer,
12749,,14454.0,,,WH2,519.153,2,TOYS,Supplier_B,,,Debit Card,
12750,,-1.0,Shipped,,WH2,135.809,27,APPLIANCES,Supplier_A,-1.0,CUST_1206,Cash,2025-02-03 09:21:06.836281
12751,Item_2751,7802.0,Shipped,,WH3,285.52,,ELECTRONICS,Supplier_D,,,Bank Transfer,
12752,,700.0,Pending,,WH2,809.423,,ELECTRONICS,Supplier_A,,,PayPal,
12753,Item_2753,700.0,Cancelled,2024-08-05 09:21:06.796982,,936.615,Not Required,FURNITURE,,,,Cash,2025-01-31 09:21:06.836288
12754,Item_2754,11219.0,Cancelled,,WH2,515.803,Not Required,CLOTHING,Supplier_D,19.0,,PayPal,2025-02-01 09:21:06.836291
12755,Item_2755,-1.0,Cancelled,2024-03-31 09:21:06.796987,WH2,740.858,29,APPLIANCES,Supplier_D,,CUST_2374,Debit Card,2025-02-03 09:21:06.836293
12756,,-5.0,,,WH2,725.346,27,CLOTHING,Supplier_C,,,Bank Transfer,
12757,Item_2757,500.0,,,WH3,731.413,,CLOTHING,Supplier_D,,,PayPal,2025-01-31 09:21:06.836298
12758,Item_2758,3914.0,,2024-09-03 09:21:06.796995,WH3,993.065,,FURNITURE,Supplier_B,-2.0,,PayPal,
12759,Item_2759,6231.0,Cancelled,2024-08-25 09:21:06.796998,,738.819,,CLOTHING,Supplier_A,,CUST_4741,Cash,
12760,Item_2760,-5.0,,,WH1,369.301,30,CLOTHING,,7.0,,Credit Card,
12761,Item_2761,7540.0,Pending,,WH2,555.1,,ELECTRONICS,Supplier_D,,CUST_3614,Credit Card,
12762,Item_2762,500.0,Pending,,WH3,722.919,,APPLIANCES,Supplier_B,2.0,CUST_4154,PayPal,
