transaction_id,customer_id,transaction_amount,transaction_date,status
TRANS02961,CUST0219,5966.55,2024-09-26 12:20:10.749587,successful
TRANS02962,CUST0569,9218.04,2024-08-22 22:41:24.749587,successful
TRANS02963,CUST0276,9271.32,2024-12-12 10:02:25.749587,successful
TRANS02964,CUST0062,6731.81,2024-06-06 00:32:45.749587,failed
TRANS02965,CUST0917,2190.17,2024-08-16 01:05:35.749587,failed
TRANS02966,CUST0825,8437.8,2024-09-24 14:04:11.749587,successful
TRANS02967,CUST0565,3828.86,2024-06-09 00:45:10.749587,successful
TRANS02968,CUST0198,1594.36,2024-11-13 06:21:44.749587,successful
TRANS02969,CUST0306,4114.29,2024-09-24 21:58:19.749587,successful
TRANS02970,CUST0914,4991.77,2024-03-31 10:07:39.749587,successful
TRANS02971,CUST0783,7760.96,2024-07-22 16:58:18.749587,successful
TRANS02972,CUST0542,3189.04,2024-08-06 23:43:29.749587,successful
TRANS02973,CUST0563,1925.37,2024-11-19 02:49:30.749587,successful
TRANS02974,CUST0135,7284.77,2024-06-09 08:19:36.749587,successful
TRANS02975,CUST0466,2564.37,2024-05-29 13:28:00.749587,successful
TRANS02976,CUST0691,8913.06,2024-06-04 22:08:51.749587,successful
TRANS02977,CUST0674,570.32,2024-06-19 11:49:28.749587,successful
TRANS02978,CUST0300,2388.74,2024-04-17 12:15:27.749587,successful
TRANS02979,CUST0284,674.02,2024-09-05 18:53:17.749587,successful
TRANS02980,CUST0537,1292.35,2025-01-14 13:42:04.749587,successful
TRANS02981,CUST0081,1567.9,2024-12-31 22:19:32.749587,successful
TRANS02982,CUST0298,1877.73,2024-04-26 04:37:27.749587,successful
TRANS02983,CUST0588,5510.31,2024-04-26 18:17:13.749587,successful
TRANS02984,CUST0556,9401.2,2024-03-20 01:36:12.749587,successful
TRANS02985,CUST0127,4053.26,2024-07-02 11:57:31.749587,successful
TRANS02986,CUST0108,3503.65,2024-04-03 15:07:06.749587,successful
TRANS02987,CUST0168,6172.69,2024-02-26 07:25:35.749587,successful
TRANS02988,CUST0734,1920.33,2024-09-20 23:52:16.749587,successful
TRANS02989,CUST0657,5907.48,2024-05-02 05:07:07.749587,successful
TRANS02990,CUST0625,5177.48,2024-09-01 05:53:47.749587,successful
TRANS02991,CUST0720,6605.75,2024-10-18 06:18:10.749587,successful
TRANS02992,CUST0142,4323.56,2024-09-28 06:16:30.749587,successful
TRANS02993,CUST0464,7182.1,2024-05-21 12:56:54.749587,successful
TRANS02994,CUST0019,2215.09,2024-02-07 17:04:10.749587,successful
TRANS02995,CUST0803,8751.82,2024-07-12 16:25:01.749587,successful
TRANS02996,CUST0279,99.37,2024-04-11 21:31:56.749587,successful
TRANS02997,CUST0812,4333.44,2024-11-03 14:31:44.749587,successful
TRANS02998,CUST0145,8093.12,2024-10-09 06:19:09.749587,successful
TRANS02999,CUST0766,5805.91,2024-03-26 22:09:50.749587,successful
TRANS03000,CUST0640,8171.48,2024-05-10 15:17:14.749587,successful
TRANS03001,CUST0129,1147.76,2024-12-27 04:16:48.749587,successful
TRANS03002,CUST0418,5880.97,2024-11-19 11:49:51.749587,successful
TRANS03003,CUST0084,9331.09,2024-05-15 21:47:27.749587,successful
TRANS03004,CUST0006,9134.28,2024-04-15 20:14:11.749587,successful
TRANS03005,CUST0720,7168.48,2024-02-17 22:28:25.749587,successful
TRANS03006,CUST0927,110.18,2024-04-09 11:05:22.749587,successful
TRANS03007,CUST0373,1110.58,2024-12-09 18:59:19.749587,successful
TRANS03008,CUST0169,8458.42,2024-04-12 03:06:48.749587,successful
TRANS03009,CUST0494,3294.67,2025-01-23 23:39:36.749587,successful
TRANS03010,CUST0936,9404.69,2024-05-24 23:33:35.749587,successful
TRANS03011,CUST0387,4077.63,2024-12-27 18:27:28.749587,failed
TRANS03012,CUST0203,6419.13,2024-03-21 15:18:47.749587,successful
TRANS03013,CUST0292,3445.9,2024-12-08 02:50:52.749587,successful
TRANS03014,CUST0354,4180.04,2024-03-20 10:12:14.749587,successful
TRANS03015,CUST0658,3885.64,2025-01-30 04:24:36.749587,successful
TRANS03016,CUST0382,7811.89,2025-01-28 16:53:01.749587,successful
TRANS03017,CUST0517,9811.13,2024-09-11 12:20:58.749587,successful
TRANS03018,CUST0521,5857.62,2024-09-29 18:24:15.749587,successful
TRANS03019,CUST0679,729.98,2024-05-13 05:49:29.749587,fraudulent
TRANS03020,CUST0413,3650.7,2024-03-13 01:36:30.749587,successful
TRANS03021,CUST0754,6314.13,2024-09-09 17:56:51.749587,successful
TRANS03022,CUST0090,4738.82,2024-09-30 23:30:15.749587,successful
TRANS03023,CUST0127,4771.69,2025-01-25 00:17:43.749587,successful
TRANS03024,CUST0309,2994.42,2025-01-06 10:40:56.749587,fraudulent
TRANS03025,CUST0935,1080.71,2024-05-11 09:16:44.749587,successful
TRANS03026,CUST0691,4895.52,2025-02-06 19:25:11.749587,successful
TRANS03027,CUST0416,3998.61,2024-06-04 15:58:32.749587,successful
TRANS03028,CUST0997,1261.1,2025-01-14 19:33:08.749587,successful
TRANS03029,CUST0124,1462.4,2024-07-15 11:06:50.749587,successful
TRANS03030,CUST0008,2447.0,2024-07-05 01:53:29.749587,successful
TRANS03031,CUST0222,9772.95,2024-11-27 05:43:49.749587,successful
TRANS03032,CUST0351,7294.68,2024-11-16 20:12:21.749587,successful
TRANS03033,CUST0929,7276.58,2024-05-07 16:31:19.749587,successful
TRANS03034,CUST0114,6811.27,2024-06-07 02:17:28.749587,failed
TRANS03035,CUST0822,3659.92,2024-04-14 16:28:01.749587,successful
TRANS03036,CUST0557,4612.84,2024-09-08 01:23:08.749587,successful
TRANS03037,CUST0525,607.19,2024-04-18 09:46:55.749587,successful
TRANS03038,CUST0516,73.15,2024-05-09 18:58:10.749587,fraudulent
TRANS03039,CUST0201,8210.32,2024-04-28 10:44:39.749587,successful
TRANS03040,CUST0655,8140.74,2024-02-08 15:09:31.749587,successful
TRANS03041,CUST0798,1653.32,2024-12-24 14:37:36.749587,successful
TRANS03042,CUST0738,7955.69,2024-08-11 09:56:56.749587,successful
TRANS03043,CUST0371,1966.05,2024-05-21 11:02:43.749587,successful
TRANS03044,CUST0200,4704.45,2024-11-09 16:54:20.749587,fraudulent
TRANS03045,CUST0916,6960.51,2024-10-26 14:04:36.749587,failed
TRANS03046,CUST0563,478.09,2024-03-25 04:10:50.749587,successful
TRANS03047,CUST0637,390.92,2024-06-12 22:54:55.749587,successful
TRANS03048,CUST0089,9261.02,2024-07-08 06:39:58.749587,failed
TRANS03049,CUST0465,9826.43,2024-08-19 04:37:27.749587,successful
TRANS03050,CUST0221,3888.7,2024-12-30 11:15:36.749587,successful
TRANS03051,CUST0033,5923.29,2024-03-09 10:06:02.749587,successful
TRANS03052,CUST0912,3238.88,2025-02-02 01:33:32.749587,fraudulent
TRANS03053,CUST0110,9439.06,2024-12-09 02:25:29.749587,successful
TRANS03054,CUST0221,8043.1,2024-06-14 16:11:46.749587,successful
TRANS03055,CUST0096,8951.0,2024-10-04 18:07:54.749587,successful
TRANS03056,CUST0931,7252.59,2024-07-03 09:27:15.749587,successful
TRANS03057,CUST0176,759.75,2024-12-31 01:02:33.749587,successful
TRANS03058,CUST0383,9618.03,2024-05-28 13:02:14.749587,failed
TRANS03059,CUST0051,3252.43,2024-04-30 12:52:54.749587,successful
TRANS03060,CUST0524,67.79,2024-06-05 18:39:43.749587,successful
TRANS03061,CUST0283,8149.0,2024-05-19 23:01:00.749587,successful
TRANS03062,CUST0252,6728.8,2024-10-26 08:13:57.749587,successful
TRANS03063,CUST0940,8516.76,2025-02-01 01:52:24.749587,failed
TRANS03064,CUST0974,5578.04,2024-05-28 09:39:40.749587,fraudulent
TRANS03065,CUST0353,4316.06,2024-07-22 22:28:56.749587,successful
TRANS03066,CUST0272,5389.0,2024-11-25 23:21:52.749587,successful
TRANS03067,CUST0922,6334.26,2024-07-03 21:28:31.749587,successful
TRANS03068,CUST0415,9070.22,2024-10-17 19:07:58.749587,successful
TRANS03069,CUST0990,6742.29,2024-12-07 04:10:37.749587,successful
TRANS03070,CUST0431,7301.55,2024-12-14 18:23:27.749587,failed
TRANS03071,CUST0719,9176.29,2024-03-26 20:14:41.749587,successful
TRANS03072,CUST0777,5146.85,2024-12-18 15:32:11.749587,successful
TRANS03073,CUST0814,145.39,2024-06-20 03:53:13.749587,successful
TRANS03074,CUST0011,2056.12,2025-01-27 11:01:23.749587,successful
TRANS03075,CUST0182,4174.13,2024-05-10 06:11:15.749587,successful
TRANS03076,CUST0229,5368.93,2024-06-06 10:33:26.749587,successful
TRANS03077,CUST0012,9196.8,2024-06-11 05:06:51.749587,successful
TRANS03078,CUST0954,7763.06,2024-12-04 06:26:05.749587,successful
TRANS03079,CUST0117,4556.41,2025-02-06 00:26:03.749587,successful
TRANS03080,CUST0538,6361.51,2024-11-12 04:32:36.749587,successful
TRANS03081,CUST0322,2612.86,2024-09-20 13:32:30.749587,successful
TRANS03082,CUST0687,8659.3,2024-12-17 21:00:02.749587,successful
TRANS03083,CUST0070,3014.3,2024-06-01 13:53:51.749587,successful
TRANS03084,CUST0558,9600.77,2024-08-22 14:32:49.749587,successful
TRANS03085,CUST0623,2978.47,2024-08-17 10:06:55.749587,successful
TRANS03086,CUST0074,8591.94,2024-09-13 20:08:04.749587,successful
TRANS03087,CUST0904,2712.45,2024-08-30 12:59:33.749587,successful
TRANS03088,CUST0350,8461.92,2024-03-10 09:57:53.749587,successful
TRANS03089,CUST0647,9940.89,2024-08-14 03:13:34.749587,failed
TRANS03090,CUST0201,1239.31,2024-05-31 05:44:59.749587,successful
TRANS03091,CUST0827,1175.94,2025-01-05 12:11:33.749587,successful
TRANS03092,CUST0773,5845.45,2024-03-16 23:57:46.749587,successful
TRANS03093,CUST0104,6170.98,2024-11-12 14:06:00.749587,successful
TRANS03094,CUST0093,2913.51,2024-06-17 01:38:17.749587,successful
TRANS03095,CUST0960,9567.8,2024-07-27 05:11:54.749587,successful
TRANS03096,CUST0656,2085.25,2024-06-21 05:38:40.749587,successful
TRANS03097,CUST0852,8569.41,2024-10-14 22:56:11.749587,successful
TRANS03098,CUST0710,6542.79,2024-04-07 00:20:19.749587,successful
TRANS03099,CUST0103,5388.98,2024-05-11 00:58:28.749587,successful
TRANS03100,CUST0053,2541.22,2024-02-25 22:09:41.749587,successful
TRANS03101,CUST0948,4814.54,2024-03-25 18:24:48.749587,successful
TRANS03102,CUST0975,4226.65,2024-05-27 13:44:59.749587,successful
TRANS03103,CUST0588,290.65,2024-12-22 11:29:34.749587,successful
TRANS03104,CUST0678,1572.53,2025-02-01 06:21:36.749587,successful
TRANS03105,CUST0262,548.14,2024-05-08 02:01:08.749587,successful
TRANS03106,CUST0975,3189.01,2024-07-11 05:07:11.749587,successful
TRANS03107,CUST0299,5150.07,2024-12-24 06:19:09.749587,successful
TRANS03108,CUST0644,5637.11,2024-07-13 19:51:40.749587,successful
TRANS03109,CUST0210,8768.75,2024-03-17 02:09:17.749587,successful
TRANS03110,CUST0121,6508.36,2024-06-25 23:04:20.749587,successful
TRANS03111,CUST0438,3436.2,2024-07-31 13:17:11.749587,successful
TRANS03112,CUST0874,3657.58,2024-08-04 15:02:56.749587,successful
TRANS03113,CUST0319,5355.82,2024-12-02 19:07:48.749587,successful
TRANS03114,CUST0713,4793.57,2024-02-21 17:44:54.749587,successful
TRANS03115,CUST0982,7834.11,2024-10-06 23:58:26.749587,successful
TRANS03116,CUST0303,4041.48,2024-02-09 17:15:04.749587,successful
TRANS03117,CUST0783,7268.78,2025-01-12 08:12:54.749587,successful
TRANS03118,CUST0310,2042.51,2024-02-26 22:41:46.749587,successful
TRANS03119,CUST0874,4003.65,2024-12-14 00:20:41.749587,successful
TRANS03120,CUST0655,2401.7,2024-05-19 14:07:08.749587,successful
TRANS03121,CUST0949,3766.06,2024-05-01 23:55:45.749587,successful
TRANS03122,CUST0375,9580.37,2024-10-24 14:55:06.749587,successful
TRANS03123,CUST0222,6022.1,2024-06-15 04:41:15.749587,successful
TRANS03124,CUST0258,2464.55,2024-08-01 02:10:30.749587,successful
TRANS03125,CUST0679,6055.92,2024-10-07 03:06:23.749587,successful
TRANS03126,CUST0288,3437.25,2024-04-23 00:33:31.749587,successful
TRANS03127,CUST0056,3782.83,2024-12-26 18:14:02.749587,successful
TRANS03128,CUST0088,7118.12,2024-05-07 10:48:33.749587,successful
TRANS03129,CUST0099,8836.07,2024-04-30 02:00:44.749587,successful
TRANS03130,CUST0664,2280.47,2024-12-12 11:09:00.749587,successful
TRANS03131,CUST0370,1424.27,2024-02-07 16:57:32.749587,failed
TRANS03132,CUST0462,296.28,2024-06-10 14:59:35.749587,successful
TRANS03133,CUST0712,8104.26,2024-04-25 19:22:09.749587,successful
TRANS03134,CUST0493,6077.17,2024-08-14 01:11:28.749587,successful
TRANS03135,CUST0984,1575.65,2024-06-11 03:04:21.749587,successful
TRANS03136,CUST0615,9125.07,2024-06-25 22:57:44.749587,failed
TRANS03137,CUST0564,930.3,2024-10-28 15:38:28.749587,successful
TRANS03138,CUST0360,6910.0,2024-12-22 16:41:51.749587,successful
TRANS03139,CUST0005,7404.09,2024-12-09 15:51:58.749587,successful
TRANS03140,CUST0728,3017.6,2024-06-23 06:09:07.749587,fraudulent
TRANS03141,CUST0918,5422.56,2024-07-27 16:21:40.749587,successful
TRANS03142,CUST0731,6244.06,2024-07-29 10:25:40.749587,successful
TRANS03143,CUST0419,654.08,2024-10-17 06:05:49.749587,successful
TRANS03144,CUST0986,1962.48,2025-01-24 14:04:20.749587,successful
TRANS03145,CUST0371,4717.96,2024-05-26 21:56:55.749587,successful
TRANS03146,CUST0463,4962.04,2024-12-29 02:23:40.749587,failed
TRANS03147,CUST0908,916.51,2024-09-27 10:56:01.749587,successful
TRANS03148,CUST0807,5999.59,2024-08-30 17:37:13.749587,successful
TRANS03149,CUST0703,8079.26,2025-01-10 10:17:29.749587,successful
TRANS03150,CUST0188,5734.09,2024-08-14 15:50:55.749587,successful
TRANS03151,CUST0598,1842.06,2024-08-01 01:48:15.749587,fraudulent
TRANS03152,CUST0254,6212.46,2024-08-26 18:12:38.749587,successful
TRANS03153,CUST0514,4588.69,2024-03-04 21:38:21.749587,successful
TRANS03154,CUST0554,236.24,2024-08-11 02:48:49.749587,successful
TRANS03155,CUST0165,4623.79,2024-03-08 03:28:50.749587,successful
TRANS03156,CUST0518,1681.96,2025-01-13 08:29:27.749587,successful
TRANS03157,CUST0699,164.31,2024-12-28 18:25:54.749587,successful
TRANS03158,CUST0079,5131.24,2024-05-21 10:24:10.749587,successful
TRANS03159,CUST0662,673.4,2024-07-31 06:02:25.749587,successful
TRANS03160,CUST0365,5041.67,2024-04-29 01:00:47.749587,successful
TRANS03161,CUST0158,7764.33,2024-08-19 22:35:22.749587,successful
TRANS03162,CUST0851,5327.72,2024-08-23 13:28:23.749587,successful
TRANS03163,CUST0382,2259.33,2024-10-22 17:48:31.749587,successful
TRANS03164,CUST0849,7247.69,2024-11-15 18:46:48.749587,successful
TRANS03165,CUST0609,1941.53,2024-04-06 05:04:11.749587,successful
TRANS03166,CUST0638,9766.87,2025-01-17 07:40:52.749587,successful
TRANS03167,CUST0565,2114.36,2024-05-29 01:55:13.749587,successful
TRANS03168,CUST0897,1803.59,2024-04-28 12:07:05.749587,successful
TRANS03169,CUST0856,5430.36,2025-01-09 11:15:47.749587,successful
TRANS03170,CUST0442,2988.56,2024-05-26 23:34:35.749587,successful
TRANS03171,CUST0482,7440.08,2024-05-10 13:27:48.749587,successful
TRANS03172,CUST0745,9121.16,2024-08-03 21:14:05.749587,successful
TRANS03173,CUST0139,2184.49,2024-11-05 02:24:26.749587,successful
TRANS03174,CUST0908,7082.83,2024-06-05 12:00:40.749587,successful
TRANS03175,CUST0789,3156.12,2024-07-24 22:22:02.749587,successful
TRANS03176,CUST0070,1800.36,2024-08-23 18:41:27.749587,successful
TRANS03177,CUST0460,5460.25,2024-09-24 14:41:51.749587,successful
TRANS03178,CUST0257,8135.83,2024-08-18 23:15:10.749587,successful
TRANS03179,CUST0227,1551.67,2024-11-12 12:41:17.749587,successful
TRANS03180,CUST0888,2809.76,2024-04-13 17:05:25.749587,successful
TRANS03181,CUST0780,9079.49,2024-03-12 16:29:28.749587,successful
TRANS03182,CUST0496,6220.07,2025-02-06 03:58:52.749587,successful
TRANS03183,CUST0743,396.09,2024-03-07 01:37:01.749587,successful
TRANS03184,CUST0474,6421.14,2024-04-14 03:00:06.749587,failed
TRANS03185,CUST1000,9201.79,2024-04-06 18:15:45.749587,fraudulent
TRANS03186,CUST0405,5700.98,2024-11-03 03:26:53.749587,fraudulent
TRANS03187,CUST0545,7078.06,2024-02-21 11:38:43.749587,successful
TRANS03188,CUST0994,8358.82,2024-11-13 03:11:57.749587,successful
TRANS03189,CUST0271,3088.69,2024-11-25 19:29:15.749587,successful
TRANS03190,CUST0025,7999.54,2024-12-01 11:14:11.749587,fraudulent
TRANS03191,CUST0213,7544.8,2024-12-20 07:51:55.749587,successful
TRANS03192,CUST0966,4491.76,2024-10-12 16:17:16.749587,successful
TRANS03193,CUST0997,9166.21,2024-10-25 08:07:29.749587,successful
TRANS03194,CUST0939,1828.78,2024-04-02 02:41:11.749587,successful
TRANS03195,CUST0648,9715.29,2024-06-30 21:10:23.749587,successful
TRANS03196,CUST0248,9445.01,2024-11-23 01:47:27.749587,successful
TRANS03197,CUST0190,6732.37,2024-11-23 03:46:28.749587,failed
TRANS03198,CUST0271,6853.92,2024-10-20 20:32:04.749587,successful
TRANS03199,CUST0875,7688.03,2024-04-04 05:50:12.749587,successful
TRANS03200,CUST0457,670.18,2024-10-06 15:01:33.749587,successful
TRANS03201,CUST0467,956.83,2024-09-20 22:10:39.749587,successful
TRANS03202,CUST0857,9910.81,2024-09-09 18:12:30.749587,successful
TRANS03203,CUST0260,3862.88,2024-07-09 17:41:20.749587,fraudulent
TRANS03204,CUST0112,2129.14,2024-04-01 17:01:14.749587,failed
TRANS03205,CUST0976,4336.0,2024-09-15 22:25:18.749587,successful
TRANS03206,CUST0460,7891.76,2024-10-09 22:07:50.749587,failed
TRANS03207,CUST0079,6149.29,2024-10-19 05:54:00.749587,successful
TRANS03208,CUST0641,9207.75,2024-12-13 01:52:43.749587,successful
TRANS03209,CUST0526,2880.87,2024-03-25 09:07:12.749587,successful
TRANS03210,CUST0243,3988.83,2024-11-21 17:17:17.749587,successful
TRANS03211,CUST0361,6467.94,2024-10-22 07:29:48.749587,successful
TRANS03212,CUST0168,9508.48,2024-06-05 20:10:15.749587,successful
TRANS03213,CUST0057,8204.36,2024-09-19 07:13:16.749587,failed
TRANS03214,CUST0428,1328.4,2024-06-23 19:19:22.749587,successful
TRANS03215,CUST0149,8037.13,2024-08-29 21:52:54.749587,successful
TRANS03216,CUST0349,2074.26,2024-06-01 16:47:17.749587,successful
TRANS03217,CUST0420,9723.46,2024-06-21 22:33:42.749587,successful
TRANS03218,CUST0869,3671.63,2024-05-28 19:07:14.749587,successful
TRANS03219,CUST0707,1834.06,2024-07-08 16:30:58.749587,failed
TRANS03220,CUST0286,1673.76,2024-10-02 14:53:59.749587,successful
TRANS03221,CUST0719,8705.96,2024-09-18 21:19:08.749587,successful
TRANS03222,CUST1000,7407.27,2024-07-24 17:11:43.749587,successful
TRANS03223,CUST0721,3673.09,2024-06-15 00:13:24.749587,successful
TRANS03224,CUST0394,7290.87,2024-09-13 18:04:02.749587,successful
TRANS03225,CUST0874,2110.52,2025-01-01 23:12:36.749587,successful
TRANS03226,CUST0906,6831.24,2024-03-06 15:57:39.749587,successful
TRANS03227,CUST0818,132.53,2024-04-30 04:55:33.749587,failed
TRANS03228,CUST0941,8996.76,2025-01-31 00:58:47.749587,successful
TRANS03229,CUST0546,7801.0,2025-02-03 17:43:46.749587,successful
TRANS03230,CUST0989,9291.31,2024-02-27 12:36:51.749587,successful
TRANS03231,CUST0275,6034.02,2024-04-30 03:29:44.749587,successful
TRANS03232,CUST0365,5840.47,2024-03-16 15:26:21.749587,successful
TRANS03233,CUST0601,5786.78,2024-12-18 19:19:46.749587,successful
TRANS03234,CUST0111,5742.17,2024-09-08 10:26:35.749587,successful
TRANS03235,CUST0876,620.9,2025-01-20 00:28:00.749587,successful
TRANS03236,CUST0794,2249.02,2025-01-21 16:20:02.749587,successful
TRANS03237,CUST0699,2983.86,2024-08-22 01:00:36.749587,failed
TRANS03238,CUST0258,5770.78,2024-11-29 18:57:48.749587,successful
TRANS03239,CUST0648,5459.19,2024-11-10 08:30:06.749587,successful
TRANS03240,CUST0294,6812.22,2024-08-17 04:01:38.749587,successful
TRANS03241,CUST0080,1710.56,2024-11-12 05:00:05.749587,successful
TRANS03242,CUST0998,3458.16,2024-11-14 04:20:03.749587,successful
TRANS03243,CUST0712,2256.03,2024-10-16 06:58:21.749587,successful
TRANS03244,CUST0815,2747.28,2024-09-19 16:47:50.749587,successful
TRANS03245,CUST0700,7390.02,2024-07-20 22:07:34.749587,successful
TRANS03246,CUST0172,6973.01,2024-02-29 04:06:31.749587,successful
TRANS03247,CUST0574,5196.02,2024-12-19 02:20:31.749587,failed
TRANS03248,CUST0652,4975.88,2024-09-18 02:35:06.749587,successful
TRANS03249,CUST0006,6239.98,2024-07-31 02:09:06.749587,successful
TRANS03250,CUST0062,3864.2,2024-03-06 23:14:32.749587,successful
TRANS03251,CUST0171,4885.85,2024-10-12 19:28:54.749587,successful
TRANS03252,CUST0922,8971.86,2024-07-23 02:52:30.749587,fraudulent
TRANS03253,CUST0702,4700.34,2025-01-07 17:48:05.749587,successful
TRANS03254,CUST0571,2938.16,2024-11-23 21:19:16.749587,failed
TRANS03255,CUST0267,3875.91,2024-05-26 09:45:00.749587,successful
TRANS03256,CUST0688,343.27,2024-06-06 01:36:23.749587,successful
TRANS03257,CUST0498,4038.98,2024-05-26 23:31:14.749587,successful
TRANS03258,CUST0746,117.42,2024-04-13 01:37:50.749587,successful
TRANS03259,CUST0385,4063.93,2024-07-06 19:48:20.749587,successful
TRANS03260,CUST0298,8955.72,2024-02-09 02:45:47.749587,successful
TRANS03261,CUST0763,9157.98,2024-06-21 04:33:02.749587,failed
TRANS03262,CUST0125,5372.11,2024-10-11 19:51:34.749587,failed
TRANS03263,CUST0937,4269.31,2024-12-09 00:47:56.749587,successful
TRANS03264,CUST0611,535.0,2024-07-16 09:39:08.749587,successful
TRANS03265,CUST0211,3244.81,2024-08-03 23:55:05.749587,successful
TRANS03266,CUST0511,8927.65,2024-02-07 20:19:04.749587,failed
TRANS03267,CUST0663,7186.38,2024-08-27 02:14:54.749587,successful
TRANS03268,CUST0631,6295.86,2024-09-30 20:56:50.749587,successful
TRANS03269,CUST0330,3533.41,2025-02-05 12:19:16.749587,successful
TRANS03270,CUST0978,1416.35,2024-12-16 10:07:13.749587,failed
TRANS03271,CUST0267,5300.6,2024-09-23 03:38:27.749587,successful
TRANS03272,CUST0576,152.59,2024-12-15 02:26:43.749587,successful
